Recipient,Transect,Gen,SegPos,Donor,Plant_ID,Sequence,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,skel_weight_mg,Sym,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,leaf_area_mm2,leaf_dryweight_mg,SLA,d13C,sample_weight_mg,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
HR_001,2,G1,12L,HR_171,3,57,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,,-,1,0,1,1,1,1,1,1.3,20.646,2024-04-05,90.49,4.25,21.29176470588235,,,1,1,1,1
HR_001,4,G2,17L,HR_171,1,152,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,3.43,X,2,0,1,1,2,0.5,1,2.12,19.463,2024-04-05,14.697,0.93,15.80322580645161,-31.38,1.94,1,1,1,1
HR_001,5,G2,39R,HR_171,5,219,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,1.33,X,1,0,0,2,1,0,0,,20.997,2024-04-05,12.353,0.66,18.716666666666665,,,1,1,1,0
HR_001,8,G1,2R,HR_171,2,317,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,15.39,-,5,0,13,30,5,2.6,13,1.540769231,22.443,2024-04-05,,,,-30.69,4.97,1,1,1,1
HR_001,8,G2,9R,HR_171,4,324,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,2.41,X,0,1,0,0,1,,,,,,,,,,,1,1,0,0
HR_001,9,G1,2L,HR_171,3,362,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,6.56,-,3,3,7,12,6,2.333333333,14,1.798571429,24.239,2024-04-05,,,,-30.32,1.48,1,1,1,1
HR_004,4,G2,43L,HR_135,3,178,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,61.57,X,9,6,32,44,15,3.555555556,53.33333333,2.690625,23.517,2024-04-05,,,,-29.55,3.23,1,1,1,1
HR_004,5,G2,24R,HR_135,5,204,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,10.66,X,2,2,5,9,4,2.5,10,2.34,23.021,2024-04-05,,,,-29.65,3.34,1,1,1,1
HR_004,6,G1,34L,HR_135,3,259,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-05,13,,2024-03-23,,,,5.89,-,1,5,2,3,6,2,12,2.895,22.995,2024-03-23,,,,-30.91,4.79,1,1,1,1
HR_004,6,G2,19R,HR_135,4,244,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,10.74,X,3,0,11,17,3,3.666666667,11,2.404545455,,,,,,-30.78,5.33,1,1,1,1
HR_004,8,G1,28L,HR_135,2,343,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,4.05,-,0,1,0,0,1,,,,,,,,,-30.06,2.08,1,1,0,0
HR_005,1,G1,8R,HR_164,1,8,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,7.9,-,2,1,1,4,3,0.5,1.5,4.99,21.442,2024-04-05,,,,-31.37,4.08,1,1,1,1
HR_005,1,G2,35L,HR_164,5,35,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,1.64,X,0,0,0,0,0,,0,,,,,,,,,0,0,0,0
HR_005,1,G2,36R,HR_164,3,36,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,2.98,X,1,0,4,5,1,4,4,1.3475,,,,,,,,1,1,1,1
HR_005,3,G2,29R,HR_164,3,119,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,2024-05-05,2024-04-05,,,,11.76,X,6,2,10,22,8,1.666666667,13.33333333,2.024,22.864,2024-04-05,30.404,2,15.202,-32.35,5.17,1,1,1,1
HR_005,4,G1,33R,HR_164,4,168,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,1900-01-01,,,,-,3,0,0,1,3,0,0,,21.84,2024-04-05,11.984,0.63,19.022222222222222,-30.34,0.76,1,1,1,0
HR_005,8,G1,13L,HR_164,4,328,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,1900-01-01,,,11.49,-,1,2,2,11,3,2,6,0.715,24.79,2024-04-20,41.275,2.25,18.344444444444445,-30.48,5.28,1,1,1,1
HR_006,3,G1,27R,HR_057,5,117,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,4.96,-,0,1,0,0,1,,,,27.173,2024-04-20,,,,-30.62,1.97,1,1,0,0
HR_006,3,G2,10L,HR_057,5,100,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,17.02,X,2,1,7,13,3,3.5,10.5,1.91125,,,,,,-30.04,2.05,1,1,1,1
HR_006,4,G1,6L,HR_057,1,141,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,3.77,-,1,0,1,2,1,1,1,2.71,21.981,2024-04-05,30.897,1.33,23.23082706766917,,,1,1,1,1
HR_006,7,G2,25L,HR_057,5,295,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,1.1,X,0,0,0,0,0,,0,,21.915,2024-04-20,,,,,,1,0,0,0
HR_006,8,G2,36L,HR_057,1,351,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,5.13,X,0,3,0,0,3,,,,20.341,2024-04-20,,,,-30.28,2.68,1,1,0,0
HR_007,2,G1,10L,HR_149,3,55,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,,-,5,2,16,19,7,3.2,22.4,1.846875,20.971,2024-04-05,41.445,2.31,17.941558441558442,,,1,1,1,1
HR_007,2,G2,11L,HR_149,5,56,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,4.5,X,2,0,3,12,2,1.5,3,1.136666667,,,34.429,1.89,18.21640211640212,,,0,1,1,1
HR_007,4,G1,32L,HR_149,1,167,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,,,7.4,-,4,0,6,12,4,1.5,6,2.173333333,,,30.801,1.73,17.804046242774564,-30.06,4.15,1,1,1,1
HR_007,7,G1,13R,HR_149,2,282,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,8.41,-,3,0,14,15,3,4.666666667,14,1.387857143,19.902,2024-04-05,31.28,1.33,23.518796992481203,-31.49,3.44,1,1,1,1
HR_007,7,G2,41L,HR_149,4,311,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,X,0,1,0,0,1,,,,,,,,,-31.55,1.54,1,1,0,0
HR_009,2,G1,5R,HR_155,3,50,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,7.4,-,4,1,7,8,5,1.75,8.75,3.3575,23.441,2024-04-05,41.118,1.73,23.76763005780347,-30.87,3.09,1,1,1,1
HR_009,4,G2,12L,HR_155,1,147,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,4.57,X,0,0,0,0,0,,0,,23.769,2024-04-05,22.386,1.12,19.987499999999997,-29.78,1.33,1,0,0,0
HR_009,4,G2,34L,HR_155,5,169,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,2024-04-05,,,,32.48,X,11,5,32,53,16,2.909090909,46.54545455,2.000166667,,,48.19,2.16,22.310185185185183,-30.04,2.18,1,1,1,1
HR_009,7,G1,2L,HR_155,3,275,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,2024-05-17,2024-04-20,,,,,-,14,0,45,83,14,3.214285714,45,2.81580303,23.904,2024-04-05,46.24,2.21,20.923076923076923,-29.91,4.08,1,1,1,1
HR_009,9,G1,9R,HR_155,4,369,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,44.56,-,11,2,20,21,13,1.818181818,23.63636364,3.1075,23.169,2024-03-23,,,,-29.32,5.6,1,1,1,1
HR_009,9,G2,22R,HR_155,4,382,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,14.03,X,2,2,5,7,4,2.5,10,1.658,,,,,,-31.12,1.23,1,1,1,1
HR_010,1,G1,1R,HR_200,3,1,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,,-,0,0,0,0,0,,0,,19.563,2024-04-05,59.399,3.32,17.891265060240965,-29.88,1.17,1,0,0,0
HR_010,2,G1,24L,HR_200,3,69,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,1900-01-02,,,21.31,-,3,6,10,12,9,3.333333333,30,3.252,25.054,2024-04-20,,,,-30.01,4.44,1,1,1,1
HR_010,8,G1,10R,HR_200,5,325,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,8.19,-,0,2,0,0,2,,,,,,,,,-30.88,4.6,1,1,0,0
HR_011,3,G1,2R,HR_059,1,92,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,8.69,-,4,4,11,16,8,2.75,22,2.955166667,26.185,2024-04-05,87.855,5.3,16.576415094339623,-30.72,5.05,1,1,1,1
HR_011,5,G2,10L,HR_059,5,190,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,6.44,X,1,0,3,3,1,3,3,3.153333333,20.603,2024-04-05,36.512,1.88,19.421276595744683,-29.7,3.44,0,1,1,1
HR_011,7,G1,9R,HR_059,4,278,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-05-04,395,2024-05-17,2023-04-05,,,,18.05,-,10,0,43,52,10,4.3,43,1.889,23.999,2024-04-05,32.7,1.63,20.061349693251536,-29.64,2.67,1,1,1,1
HR_011,7,G2,28L,HR_059,1,298,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,4.72,X,2,1,3,5,3,1.5,4.5,3.033333333,,,19.002,0.86,22.0953488372093,-30.54,2.65,1,1,1,1
HR_011,8,G1,5L,HR_059,3,320,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,2.44,-,2,1,8,9,3,4,12,1.40125,,,,,,,,1,1,1,1
HR_011,8,G2,2L,HR_059,1,317,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,10.61,X,2,0,6,10,2,3,6,1.848333333,27.45,2024-04-05,,,,-30.43,3.46,1,1,1,1
HR_012,1,G2,16R,HR_008,4,16,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,2.79,X,1,0,0,1,1,0,0,,,,,,,,,1,1,1,0
HR_012,3,G2,1R,HR_008,1,91,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,,,,19.88,X,4,2,9,12,6,2.25,13.5,3.911111111,28.614,2024-04-05,,,,-30.45,4.93,1,1,1,1
HR_012,5,G1,16R,HR_008,3,196,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,5.88,-,1,0,0,0,1,0,0,,19.598,2024-04-05,,,,-30.86,0.91,0,1,1,0
HR_012,6,G2,19L,HR_008,3,244,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,12.66,X,2,3,2,5,5,1,5,2.39,24.953,2024-04-05,,,,-29.07,3.25,1,1,1,1
HR_012,7,G1,40R,HR_008,3,310,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,1.74,-,11,1,12,27,12,1.090909091,13.09090909,3.218333333,22.242,2024-04-20,,,,,,1,1,1,1
HR_012,9,G1,35R,HR_008,4,395,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,4.95,-,0,1,0,0,1,,,,24.347,2024-04-20,,,,-30.15,2.05,1,1,0,0
HR_014,3,G1,38L,HR_088,5,128,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,10.22,-,2,3,1,5,5,0.5,2.5,2.79,24.379,2024-04-20,32.951,1.86,17.71559139784946,-29.97,3.55,1,1,1,1
HR_014,6,G2,28L,HR_088,1,253,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,2024-03-23,,,,27.63,X,3,5,14,14,8,4.666666667,37.33333333,2.343571429,24.355,2024-03-23,,,,-29.84,4.34,1,1,1,1
HR_014,7,G1,16R,HR_088,3,285,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,-,4,2,6,8,6,1.5,9,2.04875,,,,,,-29.56,4.36,1,1,1,1
HR_014,7,G1,31L,HR_088,5,301,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,2.96,-,0,0,0,0,0,,0,,,,,,,-30.6,1.03,0,0,0,0
HR_014,7,G2,8L,HR_088,3,277,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-20,,,,12.6,X,3,0,6,7,3,2,6,1.134,21.958,2024-04-05,,,,-29.62,4.09,1,1,1,1
HR_014,8,G2,6L,HR_088,1,321,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,5.06,X,3,0,4,7,3,1.333333333,4,1.5275,21.3,2024-04-05,,,,-31.21,1.68,1,1,1,1
HR_015,2,G2,24R,HR_141,1,69,TRUE,2022-11-10,2022-11-13,2024-05-04,541,538,2024-05-04,0,,,,,,,X,0,0,0,0,0,,0,,22.993,2024-04-05,58,3.21,18.068535825545172,-29.07,4.2,1,0,0,0
HR_015,3,G2,30L,HR_141,4,120,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,5.06,X,1,2,4,6,3,4,12,2.075,21.641,2024-04-20,27.709,1.65,16.793333333333333,-30.8,1.56,1,1,1,1
HR_015,4,G1,4R,HR_141,5,139,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,58.51,-,5,2,18,34,7,3.6,25.2,1.621111111,28.946,2024-04-05,,,,-30.2,4.55,1,1,1,1
HR_015,6,G1,1R,HR_141,4,226,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,16.83,-,2,4,1,1,6,0.5,3,0.83,22.064,2024-03-23,18.246,,,-29.33,3.17,1,1,1,1
HR_015,6,G1,26L,HR_141,3,251,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,22.33,-,3,0,3,9,3,1,3,2.506666667,,,18.737,0.96,19.51770833333333,-30.53,4.41,1,1,1,1
HR_015,9,G2,10L,HR_141,5,370,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,6.58,X,2,0,3,4,2,1.5,3,1.51,19.869,2024-04-05,18.547,1.08,17.173148148148147,-29.24,2.08,1,1,1,1
HR_016,4,G1,37L,HR_108,5,172,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,16.11,-,2,1,0,1,3,0,0,,,,,,,-30.92,4.75,1,1,1,0
HR_016,4,G2,19R,HR_108,5,154,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,18.28,X,5,0,8,17,5,1.6,8,1.866333333,,,10.306,0.43,23.967441860465115,-31.23,3.85,1,1,1,1
HR_016,6,G1,20L,HR_108,2,245,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,,,17.64,-,6,0,14,17,6,2.333333333,14,3.084285714,,,17.692,1.04,17.01153846153846,-29.49,2.4,1,1,1,1
HR_016,6,G2,36L,HR_108,2,261,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,10.73,X,3,1,6,6,4,2,8,2.51,27.132,2024-03-23,,,,-30.73,3.13,1,1,1,1
HR_016,8,G2,18L,HR_108,1,333,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,3.74,X,1,0,0,0,1,0,0,,25.744,2024-04-05,23.249,1.36,17.09485294117647,-30.34,1.86,1,1,1,0
HR_016,9,G1,20L,HR_108,3,380,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,3.16,-,1,1,0,3,2,0,0,,20.558,2024-04-05,20.688,1.35,15.324444444444442,-30.44,1.75,1,1,1,0
HR_017,2,G1,30L,HR_034,4,75,TRUE,2022-11-10,2022-11-13,2024-05-04,541,538,2024-05-04,0,,,1900-01-01,,,,-,0,0,0,0,0,,0,,22.549,2024-04-20,,,,,,1,0,0,0
HR_017,3,G1,16L,HR_034,3,106,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,8.11,-,2,1,2,4,3,1,3,3.86,27.365,2024-04-05,,,,-29.26,2.31,1,1,1,1
HR_017,4,G1,7L,HR_034,3,142,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,7.92,-,3,0,0,3,3,0,0,,25.627,2024-04-05,35.163,1.43,24.589510489510488,-31.68,3.08,1,1,1,0
HR_017,4,G2,40L,HR_034,5,175,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,5.09,X,2,2,9,10,4,4.5,18,1.38,,,27.263,1.24,21.986290322580647,-31.36,2.92,1,1,1,1
HR_017,6,G2,5R,HR_034,5,230,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,X,0,0,0,0,0,,0,,22.517,2024-03-23,,,,,,0,0,0,0
HR_018,1,G1,44R,HR_189,5,44,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,3.03,-,3,0,15,16,3,5,15,1.778181818,27.091,2024-04-05,19.969,0.98,20.3765306122449,-30.38,2.66,1,1,1,1
HR_018,3,G2,4L,HR_189,2,94,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-20,,,,29.53,X,4,0,22,24,4,5.5,22,1.98625,20.173,2024-04-05,,,,-30.15,2.4,1,1,1,1
HR_018,4,G1,33L,HR_189,2,168,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,13.04,-,4,1,9,15,5,2.25,11.25,2.931785714,,,,,,-30.9,1.47,1,1,1,1
HR_018,5,G2,37L,HR_189,3,217,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,3.89,X,2,0,0,0,2,0,0,,23.25,2024-04-05,,,,-29.95,2.53,1,1,1,0
HR_018,7,G2,42L,HR_189,3,312,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,2.66,X,0,0,0,0,0,,0,,22.163,2024-04-20,41.731,2.77,15.06534296028881,,,1,0,0,0
HR_018,8,G1,14R,HR_189,3,329,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,6.89,-,2,0,8,8,2,4,8,1.735,23.11,2024-04-05,,,,-30.29,1.61,1,1,1,1
HR_019,1,G1,10L,HR_064,5,10,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,18.09,-,0,7,0,0,7,,,,22.754,2024-04-05,21.327,1.12,19.041964285714286,-31.83,4.49,1,1,0,0
HR_019,2,G2,16R,HR_064,3,61,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-20,,,,9.56,X,0,1,0,0,1,,,,24.234,2024-04-20,,,,-30.79,2.98,1,1,0,0
HR_019,4,G1,3L,HR_064,4,138,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,1900-01-01,,,,-,23,4,23,40,27,1,27,2.070740741,24.325,2024-04-05,14.905,0.77,19.357142857142854,-29.78,3.76,1,1,1,1
HR_019,8,G2,25R,HR_064,1,340,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,15.34,X,0,3,0,0,3,,,,30.266,2024-04-20,,,,-30.14,1.17,1,1,0,0
HR_019,8,G2,27L,HR_064,3,342,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,2024-05-17,2024-04-20,,,,14.78,X,7,0,5,17,7,0.7142857143,5,2.865833333,,,22.496,1.42,15.84225352112676,-30.65,2.71,1,1,1,1
HR_019,9,G1,3R,HR_064,2,363,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,45.74,-,18,2,35,58,20,1.944444444,38.88888889,1.472166667,25.405,2024-04-05,,,,-30.92,4.17,1,1,1,1
HR_020,1,G2,25R,HR_095,5,25,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,3.38,X,1,0,1,4,1,1,1,2.35,22.219,2024-04-20,,,,-30.46,1.18,1,1,1,1
HR_020,3,G1,38R,HR_095,3,128,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,1.51,-,0,1,0,0,1,,,,,,52.029,2.46,21.150000000000002,,,0,1,0,0
HR_020,3,G2,4R,HR_095,3,94,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,13.73,X,1,2,1,7,3,1,3,1.98,23.699,2024-04-05,43.327,1.88,23.046276595744683,-30.5,3.15,1,1,1,1
HR_020,7,G1,5L,HR_095,4,273,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,,-,6,5,13,22,11,2.166666667,23.83333333,1.969230769,24.761,2024-04-05,92.932,5.42,17.146125461254613,-30.51,3.48,1,1,1,1
HR_020,9,G1,1R,HR_095,3,361,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,14.7,-,7,1,9,12,8,1.285714286,10.28571429,3.659,18.282,2024-04-05,,,,-30.77,2.26,1,1,1,1
HR_020,9,G2,32R,HR_095,5,392,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,X,0,0,0,0,0,,0,,,,,,,,,1,0,0,0
HR_021,2,G1,19L,HR_147,3,64,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,19.86,-,2,0,0,5,2,0,0,,20.186,2024-04-05,25.22,1.04,24.249999999999996,-30.04,4.53,1,1,1,0
HR_021,3,G2,20L,HR_147,2,110,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,4.32,X,0,0,0,0,0,,0,,22.432,2024-04-05,,,,,,1,0,0,0
HR_021,4,G1,39R,HR_147,4,174,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,3.21,-,0,1,0,0,1,,,,23.09,2024-03-23,,,,,,1,1,0,0
HR_021,6,G2,43L,HR_147,1,268,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,,X,0,2,0,0,2,,,,25.816,2024-03-23,,,,-29.44,1.85,1,1,0,0
HR_021,9,G1,19R,HR_147,3,379,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,4.05,-,1,0,4,4,1,4,4,1.9425,,,,,,-30.02,1.42,1,1,1,1
HR_021,9,G2,8L,HR_147,1,368,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,102.15,X,14,3,53,67,17,3.785714286,64.35714286,2.474833333,20.055,2024-04-05,,,,-27.62,5.08,1,1,1,1
HR_023,2,G2,41L,HR_180,4,86,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,7.84,X,2,0,4,7,2,2,4,1.4225,23.182,2024-04-05,,,,-30.44,2.32,0,1,1,1
HR_023,3,G2,43R,HR_180,3,133,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,24.08,X,4,2,16,18,6,4,24,2.295166667,24.898,2024-04-05,,,,-30.33,2.29,1,1,1,1
HR_023,4,G1,29R,HR_180,3,164,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,4.57,-,2,1,10,12,3,5,15,1.652,,,17.848,0.82,21.765853658536585,-30.11,1.19,1,1,1,1
HR_023,7,G2,28R,HR_180,1,298,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,7.07,X,4,0,5,8,4,1.25,5,1.958,24.864,2024-04-20,,,,-30.77,3.21,1,1,1,1
HR_023,8,G1,13R,HR_180,3,328,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,11.62,-,5,1,21,23,6,4.2,25.2,1.8805,23.551,2024-04-05,,,,-28.85,4.3,1,1,1,1
HR_023,9,G1,19L,HR_180,3,379,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,,,10.07,-,2,0,8,10,2,4,8,1.2175,22.583,2024-04-05,24.224,1.03,23.518446601941747,-30.3,4.93,1,1,1,1
HR_025,4,G2,42R,HR_156,2,177,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-20,,,,8.01,X,11,5,31,37,16,2.818181818,45.09090909,1.998541667,26.142,2024-04-05,,,,-30.04,4.13,1,1,1,1
HR_025,6,G1,35L,HR_156,5,260,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,7.56,-,2,1,2,2,3,1,3,1.265,24.074,2024-04-05,,,,-30.02,4.41,1,1,1,1
HR_025,7,G1,4R,HR_156,2,272,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,0.71,-,0,0,0,0,0,,0,,15.434,2024-04-05,,,,,,1,0,0,0
HR_025,9,G1,7L,HR_156,3,367,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,24.74,-,2,0,0,1,2,0,0,,27.237,2024-04-05,23.438,1.41,16.622695035460993,-29.55,4.02,1,1,1,0
HR_026,2,G1,16L,HR_115,1,61,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,1.89,-,1,2,2,2,3,2,6,2.14,,,,,,-30.74,1.98,1,1,1,1
HR_026,2,G2,4R,HR_115,3,49,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,22.61,X,9,1,20,28,10,2.222222222,22.22222222,1.974166667,24.002,2024-04-05,86.728,4.16,20.84807692307692,-29.97,3.71,1,1,1,1
