Year,Sequence,Cohort,Block,Transect,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_diam_mm_SEG,corolla_area_mm2,corolla_area_mm2_SEG,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,Needed Area Redo,SLA_SEG,LMA_SEG,skel_dryweight_mg,skel_dryweight_mg_SEG,d13C,d13C_SEG,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,386,6,3,9,HR_168,HR_101,G1,R,4,FALSE,FALSE,FALSE,6,"6,3,8",2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-07,22,100,126,117,NA,19.862,NA,224.771,NA,NA,NA,NA,52.218,4.5,NA,11.604000000000001,0.08617718028266115,NA,NA,NA,-30.21,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,386,6,3,9,HR_168,HR_101,G1,R,5,FALSE,FALSE,FALSE,6,"6,3,8",2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-20,35,100,126,117,NA,19.862,NA,224.771,NA,NA,NA,NA,52.218,4.5,NA,11.604000000000001,0.08617718028266115,NA,NA,NA,-30.21,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,386,6,3,9,HR_168,HR_101,G1,R,6,TRUE,TRUE,TRUE,6,"6,3,8",2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-20,35,100,126,117,19.862,19.862,224.771,224.771,NA,NA,NA,NA,52.218,4.5,NA,11.604000000000001,0.08617718028266115,NA,NA,NA,-30.21,NA,2,0,2,0,6,1.6083333333333334,NA,3,6,6,1,1,1,1,1
2022,386,6,3,9,HR_168,HR_101,G1,R,7,FALSE,FALSE,FALSE,6,"6,3,8",2021-12-17,2021-11-10,2021-11-19,2022-03-24,2022-04-07,14,97,134,125,NA,19.862,NA,224.771,NA,NA,NA,NA,52.218,4.5,NA,11.604000000000001,0.08617718028266115,NA,NA,NA,-30.21,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,386,6,3,9,HR_168,HR_101,G1,R,8,FALSE,TRUE,TRUE,6,"6,3,8",2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-14,29,100,126,117,22.529,19.862,339.6,224.771,NA,NA,NA,NA,52.218,4.5,NA,11.604000000000001,0.08617718028266115,NA,NA,-30.21,-30.21,1.57,1,0,1,0,7,NA,NA,7,7,7,1,1,1,1,1
2022,387,6,3,9,HR_175,HR_027,G1,n,1,FALSE,FALSE,FALSE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,NA,25.964,NA,405.05,NA,NA,NA,NA,31.125,1.68,NA,18.526785714285715,0.05397590361445783,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,387,6,3,9,HR_175,HR_027,G1,n,2,FALSE,FALSE,FALSE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,25.964,NA,405.05,NA,NA,NA,NA,31.125,1.68,NA,18.526785714285715,0.05397590361445783,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,387,6,3,9,HR_175,HR_027,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-07,14,108,134,125,25.964,25.964,405.05,405.05,NA,NA,NA,NA,31.125,1.68,NA,18.526785714285715,0.05397590361445783,NA,NA,NA,NA,NA,2,2,4,22,7,3.2399999999999998,NA,3.5,14,14,1,1,1,1,1
2022,387,6,3,9,HR_175,HR_027,G1,n,4,FALSE,FALSE,FALSE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,NA,25.964,NA,405.05,NA,NA,NA,NA,31.125,1.68,NA,18.526785714285715,0.05397590361445783,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,387,6,3,9,HR_175,HR_027,G1,n,5,FALSE,FALSE,FALSE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,27.006,25.964,423.244,405.05,NA,NA,NA,NA,31.125,1.68,NA,18.526785714285715,0.05397590361445783,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,387,6,3,9,HR_175,HR_027,G1,n,6,FALSE,FALSE,FALSE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-14,29,100,126,117,23.895,25.964,352.087,405.05,31.125,1.68,18.526785714285715,0.05397590361445783,31.125,1.68,NA,18.526785714285715,0.05397590361445783,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,387,6,3,9,HR_175,HR_027,G1,n,7,FALSE,FALSE,FALSE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-07,14,108,134,125,NA,25.964,NA,405.05,NA,NA,NA,NA,31.125,1.68,NA,18.526785714285715,0.05397590361445783,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,387,6,3,9,HR_175,HR_027,G1,n,8,FALSE,FALSE,FALSE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,26.773,25.964,420.575,405.05,NA,NA,NA,NA,31.125,1.68,NA,18.526785714285715,0.05397590361445783,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,388,7,3,9,HR_100,HR_135,G1,n,1,FALSE,FALSE,FALSE,2,2,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,NA,25.096,NA,407.621,NA,NA,NA,NA,33.845,2.18,NA,15.525229357798164,0.06441128674841189,NA,34.55,NA,-30.6,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,388,7,3,9,HR_100,HR_135,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,25.096,25.096,407.621,407.621,NA,NA,NA,NA,33.845,2.18,NA,15.525229357798164,0.06441128674841189,34.55,34.55,-30.6,-30.6,3.48,9,0,9,25,7,3.987142857142857,NA,0.7777777777777778,7,7,1,1,1,1,1
2022,388,7,3,9,HR_100,HR_135,G1,n,3,FALSE,FALSE,FALSE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-05-20,57,108,134,125,NA,25.096,NA,407.621,33.845,2.18,15.525229357798164,0.06441128674841189,33.845,2.18,NA,15.525229357798164,0.06441128674841189,NA,34.55,NA,-30.6,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,388,7,3,9,HR_100,HR_135,G1,n,4,FALSE,FALSE,FALSE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,25.096,NA,407.621,NA,NA,NA,NA,33.845,2.18,NA,15.525229357798164,0.06441128674841189,NA,34.55,NA,-30.6,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,388,7,3,9,HR_100,HR_135,G1,n,5,FALSE,FALSE,FALSE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-07,0,122,148,139,NA,25.096,NA,407.621,NA,NA,NA,NA,33.845,2.18,NA,15.525229357798164,0.06441128674841189,NA,34.55,NA,-30.6,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,388,7,3,9,HR_100,HR_135,G1,n,6,FALSE,FALSE,FALSE,2,2,2021-12-17,2021-11-10,2021-11-19,2022-03-24,2022-03-31,7,97,134,125,NA,25.096,NA,407.621,NA,NA,NA,NA,33.845,2.18,NA,15.525229357798164,0.06441128674841189,NA,34.55,NA,-30.6,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,388,7,3,9,HR_100,HR_135,G1,n,7,FALSE,FALSE,FALSE,2,2,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,NA,25.096,NA,407.621,NA,NA,NA,NA,33.845,2.18,NA,15.525229357798164,0.06441128674841189,NA,34.55,NA,-30.6,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,388,7,3,9,HR_100,HR_135,G1,n,8,FALSE,FALSE,FALSE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-20,35,100,126,117,22.067,25.096,322.222,407.621,NA,NA,NA,NA,33.845,2.18,NA,15.525229357798164,0.06441128674841189,NA,34.55,NA,-30.6,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,389,5,3,9,HR_066,HR_087,G1,n,1,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,NA,23.092,NA,351.737,NA,NA,NA,NA,27.818,1.79,NA,15.540782122905028,0.06434682579624704,NA,166.08,NA,-30.42,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,389,5,3,9,HR_066,HR_087,G1,n,2,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-05-11,48,108,134,125,NA,23.092,NA,351.737,NA,NA,NA,NA,27.818,1.79,NA,15.540782122905028,0.06434682579624704,NA,166.08,NA,-30.42,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,389,5,3,9,HR_066,HR_087,G1,n,3,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-14,29,100,126,117,NA,23.092,NA,351.737,NA,NA,NA,NA,27.818,1.79,NA,15.540782122905028,0.06434682579624704,NA,166.08,NA,-30.42,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,389,5,3,9,HR_066,HR_087,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-27,42,100,126,117,23.092,23.092,351.737,351.737,NA,NA,NA,NA,27.818,1.79,NA,15.540782122905028,0.06434682579624704,166.08,166.08,-30.42,-30.42,2.28,35,2,37,34,39,3.543294117647059,0.1405814421199045,1.1142857142857143,41.22857142857143,41,1,1,1,1,1
2022,389,5,3,9,HR_066,HR_087,G1,n,5,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-27,42,100,126,117,NA,23.092,NA,351.737,NA,NA,NA,NA,27.818,1.79,NA,15.540782122905028,0.06434682579624704,NA,166.08,NA,-30.42,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,389,5,3,9,HR_066,HR_087,G1,n,6,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,23.092,NA,351.737,NA,NA,NA,NA,27.818,1.79,NA,15.540782122905028,0.06434682579624704,NA,166.08,NA,-30.42,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,389,5,3,9,HR_066,HR_087,G1,n,7,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-27,42,100,126,117,NA,23.092,NA,351.737,27.818,1.79,15.540782122905028,0.06434682579624704,27.818,1.79,NA,15.540782122905028,0.06434682579624704,NA,166.08,NA,-30.42,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,389,5,3,9,HR_066,HR_087,G1,n,8,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-10,2022-04-14,35,94,120,111,24.214,23.092,365.062,351.737,NA,NA,NA,NA,27.818,1.79,NA,15.540782122905028,0.06434682579624704,NA,166.08,NA,-30.42,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,390,6,3,9,HR_059,HR_011,G1,n,1,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-07,7,115,141,132,NA,22.001,NA,295.43,NA,NA,NA,NA,40.154,2.11,NA,19.030331753554506,0.05254769138815559,NA,133.27,NA,-30.4,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,390,6,3,9,HR_059,HR_011,G1,n,2,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-07,14,108,134,125,NA,22.001,NA,295.43,NA,NA,NA,NA,40.154,2.11,NA,19.030331753554506,0.05254769138815559,NA,133.27,NA,-30.4,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,390,6,3,9,HR_059,HR_011,G1,n,3,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,22.001,NA,295.43,NA,NA,NA,NA,40.154,2.11,NA,19.030331753554506,0.05254769138815559,NA,133.27,NA,-30.4,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,390,6,3,9,HR_059,HR_011,G1,n,4,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-07,14,108,134,125,NA,22.001,NA,295.43,NA,NA,NA,NA,40.154,2.11,NA,19.030331753554506,0.05254769138815559,NA,133.27,NA,-30.4,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,390,6,3,9,HR_059,HR_011,G1,n,5,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-07,7,115,141,132,NA,22.001,NA,295.43,NA,NA,NA,NA,40.154,2.11,NA,19.030331753554506,0.05254769138815559,NA,133.27,NA,-30.4,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,390,6,3,9,HR_059,HR_011,G1,n,6,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-20,35,100,126,117,20.168,22.001,226.181,295.43,40.154,2.11,19.030331753554506,0.05254769138815559,40.154,2.11,NA,19.030331753554506,0.05254769138815559,NA,133.27,NA,-30.4,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,390,6,3,9,HR_059,HR_011,G1,n,7,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-27,27,115,141,132,NA,22.001,NA,295.43,NA,NA,NA,NA,40.154,2.11,NA,19.030331753554506,0.05254769138815559,NA,133.27,NA,-30.4,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,390,6,3,9,HR_059,HR_011,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-07,22,100,126,117,22.001,22.001,295.43,295.43,NA,NA,NA,NA,40.154,2.11,NA,19.030331753554506,0.05254769138815559,133.27,133.27,-30.4,-30.4,2.99,35,1,36,38,72,2.2754190476190477,0.36468834817213036,2.057142857142857,74.05714285714285,74,1,1,1,1,1
2022,391,1,3,9,HR_148,HR_050,G1,n,1,FALSE,FALSE,FALSE,7,7,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,NA,25.675,NA,424.541,NA,NA,NA,NA,50.96,2.52,NA,20.22222222222222,0.049450549450549455,NA,70.81,NA,-30.07,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,391,1,3,9,HR_148,HR_050,G1,n,2,FALSE,FALSE,FALSE,7,7,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,NA,25.675,NA,424.541,NA,NA,NA,NA,50.96,2.52,NA,20.22222222222222,0.049450549450549455,NA,70.81,NA,-30.07,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,391,1,3,9,HR_148,HR_050,G1,n,3,FALSE,FALSE,FALSE,7,7,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,NA,25.675,NA,424.541,NA,NA,NA,NA,50.96,2.52,NA,20.22222222222222,0.049450549450549455,NA,70.81,NA,-30.07,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,391,1,3,9,HR_148,HR_050,G1,n,4,FALSE,FALSE,FALSE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,NA,25.675,NA,424.541,50.96,2.52,20.22222222222222,0.049450549450549455,50.96,2.52,NA,20.22222222222222,0.049450549450549455,NA,70.81,NA,-30.07,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,391,1,3,9,HR_148,HR_050,G1,n,5,FALSE,FALSE,FALSE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-27,42,100,126,117,19.019,25.675,232.462,424.541,NA,NA,NA,NA,50.96,2.52,NA,20.22222222222222,0.049450549450549455,NA,70.81,NA,-30.07,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,391,1,3,9,HR_148,HR_050,G1,n,6,FALSE,FALSE,FALSE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-27,42,100,126,117,24.466,25.675,351.529,424.541,NA,NA,NA,NA,50.96,2.52,NA,20.22222222222222,0.049450549450549455,NA,70.81,NA,-30.07,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,391,1,3,9,HR_148,HR_050,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,25.675,25.675,424.541,424.541,NA,NA,NA,NA,50.96,2.52,NA,20.22222222222222,0.049450549450549455,70.81,70.81,-30.07,-30.07,2.17,15,0,15,20,21,3.7975213675213677,1.564389934368771,1.4,21,21,1,1,1,1,1
2022,391,1,3,9,HR_148,HR_050,G1,n,8,FALSE,FALSE,FALSE,7,7,NA,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,NA,25.675,NA,424.541,NA,NA,NA,NA,50.96,2.52,NA,20.22222222222222,0.049450549450549455,NA,70.81,NA,-30.07,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,392,2,3,9,HR_155,HR_047,G1,n,1,FALSE,FALSE,FALSE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,25.13,NA,401.3,44.175,2.29,19.290393013100434,0.051839275608375784,44.175,2.29,NA,19.290393013100434,0.051839275608375784,NA,110.49,NA,-30.01,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,392,2,3,9,HR_155,HR_047,G1,n,2,FALSE,FALSE,FALSE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,25.13,NA,401.3,NA,NA,NA,NA,44.175,2.29,NA,19.290393013100434,0.051839275608375784,NA,110.49,NA,-30.01,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,392,2,3,9,HR_155,HR_047,G1,n,3,FALSE,FALSE,FALSE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-14,29,100,126,117,NA,25.13,NA,401.3,NA,NA,NA,NA,44.175,2.29,NA,19.290393013100434,0.051839275608375784,NA,110.49,NA,-30.01,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,392,2,3,9,HR_155,HR_047,G1,n,4,FALSE,FALSE,FALSE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-20,35,100,126,117,NA,25.13,NA,401.3,NA,NA,NA,NA,44.175,2.29,NA,19.290393013100434,0.051839275608375784,NA,110.49,NA,-30.01,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,392,2,3,9,HR_155,HR_047,G1,n,5,FALSE,FALSE,FALSE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-20,35,100,126,117,NA,25.13,NA,401.3,NA,NA,NA,NA,44.175,2.29,NA,19.290393013100434,0.051839275608375784,NA,110.49,NA,-30.01,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,392,2,3,9,HR_155,HR_047,G1,n,6,FALSE,FALSE,FALSE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-14,29,100,126,117,NA,25.13,NA,401.3,NA,NA,NA,NA,44.175,2.29,NA,19.290393013100434,0.051839275608375784,NA,110.49,NA,-30.01,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,392,2,3,9,HR_155,HR_047,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-14,29,100,126,117,25.13,25.13,401.3,401.3,NA,NA,NA,NA,44.175,2.29,NA,19.290393013100434,0.051839275608375784,110.49,110.49,-30.01,-30.01,2.12,16,1,17,36,32,3.2666590909090907,0.42658297021236863,2,34,34,1,1,1,1,1
2022,392,2,3,9,HR_155,HR_047,G1,n,8,FALSE,FALSE,FALSE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,NA,25.13,NA,401.3,NA,NA,NA,NA,44.175,2.29,NA,19.290393013100434,0.051839275608375784,NA,110.49,NA,-30.01,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,393,1,3,9,HR_027,HR_043,G1,R,1,FALSE,FALSE,FALSE,4,"3,4,8",2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-07,22,100,126,117,NA,23.986,NA,364.686,NA,NA,NA,NA,37.039,2.03,NA,18.245812807881777,0.05480709522395312,NA,33.4,NA,-30.45,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,393,1,3,9,HR_027,HR_043,G1,R,2,FALSE,FALSE,FALSE,4,"3,4,8",2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-07,22,100,126,117,NA,23.986,NA,364.686,NA,NA,NA,NA,37.039,2.03,NA,18.245812807881777,0.05480709522395312,NA,33.4,NA,-30.45,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,393,1,3,9,HR_027,HR_043,G1,R,3,FALSE,TRUE,TRUE,4,"3,4,8",2021-12-06,2021-11-10,2021-11-19,2022-03-10,2022-04-14,35,94,120,111,22.711,23.986,336.504,364.686,NA,NA,NA,NA,37.039,2.03,NA,18.245812807881777,0.05480709522395312,124.88,33.4,NA,-30.45,NA,28,4,32,0,38,NA,NA,1.3571428571428572,43.42857142857143,43,1,1,1,1,1
2022,393,1,3,9,HR_027,HR_043,G1,R,4,TRUE,TRUE,TRUE,4,"3,4,8",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-07,14,108,134,125,23.986,23.986,364.686,364.686,NA,NA,NA,NA,37.039,2.03,NA,18.245812807881777,0.05480709522395312,33.4,33.4,-30.45,-30.45,4.26,14,1,15,0,20,3.8808333333333334,0.15084944665313016,1.4285714285714286,21.42857142857143,21,1,1,1,1,1
2022,393,1,3,9,HR_027,HR_043,G1,R,5,FALSE,FALSE,FALSE,4,"3,4,8",2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-07,22,100,126,117,NA,23.986,NA,364.686,24.808,1.34,18.513432835820893,0.05401483392454048,37.039,2.03,NA,18.245812807881777,0.05480709522395312,NA,33.4,NA,-30.45,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,393,1,3,9,HR_027,HR_043,G1,R,6,FALSE,FALSE,FALSE,4,"3,4,8",NA,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,NA,23.986,NA,364.686,NA,NA,NA,NA,37.039,2.03,NA,18.245812807881777,0.05480709522395312,NA,33.4,NA,-30.45,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,393,1,3,9,HR_027,HR_043,G1,R,7,FALSE,FALSE,FALSE,4,"3,4,8",2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-07,22,100,126,117,NA,23.986,NA,364.686,37.039,2.03,18.245812807881777,0.05480709522395312,37.039,2.03,NA,18.245812807881777,0.05480709522395312,NA,33.4,NA,-30.45,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,393,1,3,9,HR_027,HR_043,G1,R,8,FALSE,TRUE,TRUE,4,"3,4,8",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,25.631,23.986,446.612,364.686,NA,NA,NA,NA,37.039,2.03,NA,18.245812807881777,0.05480709522395312,NA,33.4,NA,-30.45,NA,26,1,27,0,31,NA,NA,1.1923076923076923,32.19230769230769,32,1,1,1,1,1
2022,394,5,3,9,HR_070,HR_123,G1,n,1,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-20,35,100,126,117,NA,24.183,NA,362,NA,NA,NA,NA,31.381,2.58,x,12.163178294573644,0.08221535323922118,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,394,5,3,9,HR_070,HR_123,G1,n,2,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-07,14,108,134,125,NA,24.183,NA,362,NA,NA,NA,NA,31.381,2.58,x,12.163178294573644,0.08221535323922118,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,394,5,3,9,HR_070,HR_123,G1,n,3,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-27,42,100,126,117,NA,24.183,NA,362,NA,NA,NA,NA,31.381,2.58,x,12.163178294573644,0.08221535323922118,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,394,5,3,9,HR_070,HR_123,G1,n,4,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-27,42,100,126,117,NA,24.183,NA,362,NA,NA,NA,NA,31.381,2.58,x,12.163178294573644,0.08221535323922118,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,394,5,3,9,HR_070,HR_123,G1,n,5,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-20,35,100,126,117,NA,24.183,NA,362,NA,NA,NA,NA,31.381,2.58,x,12.163178294573644,0.08221535323922118,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
