Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,sample_ID_SEG,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweight_mg_SEG,closed_fruits,open_fruits,filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,msm_all,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds,Cohort,Block,Replicated,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,days_germ2flower,corolla_area_mm2,corolla_area_mm2_SEG,nonfitness_fruits,sd_msm_all,est_fecundity_int,surv_to_germ
2022,G1,9,318,AC_094,AC_216,4,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-04-22,0,NA,NA,NA,NA,9.45,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.298,NA,NA,NA,10.316,0.4,25.79,NA,0.03877471888328809,NA,NA,NA,-30.89,NA,1,NA,NA,NA,4,3,R,FALSE,FALSE,1,138,2021-11-03,170,NA,225.547,NA,NA,NA,1
2022,G1,9,318,AC_094,AC_216,5,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,9.45,0,NA,0,NA,0,NA,NA,NA,19.298,NA,19.298,NA,8.557,0.33,10.316,0.4,25.79,25.93030303030303,0.03877471888328809,0.03856491761131238,NA,NA,-30.89,NA,1,NA,NA,NA,4,3,R,FALSE,FALSE,1,138,2021-11-03,157,225.547,225.547,NA,NA,NA,1
2022,G1,9,318,AC_094,AC_216,6,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-03,24,NA,NA,NA,NA,9.45,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.298,NA,NA,NA,10.316,0.4,25.79,NA,0.03877471888328809,NA,NA,NA,-30.89,NA,1,NA,NA,NA,4,3,R,FALSE,FALSE,1,138,2021-11-03,157,NA,225.547,NA,NA,NA,1
2022,G1,9,318,AC_094,AC_216,7,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,9.45,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.298,NA,NA,NA,10.316,0.4,25.79,NA,0.03877471888328809,NA,NA,NA,-30.89,NA,1,NA,NA,NA,4,3,R,FALSE,FALSE,1,138,2021-11-03,170,NA,225.547,NA,NA,NA,1
2022,G1,9,318,AC_094,AC_216,8,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-03,24,NA,NA,NA,NA,9.45,6,1,16,NA,7,2.6666666666666665,18.666666666666664,NA,NA,NA,19.298,NA,NA,NA,10.316,0.4,25.79,NA,0.03877471888328809,NA,NA,NA,-30.89,NA,1,1,1,1,4,3,R,TRUE,TRUE,1,138,2021-11-03,157,NA,225.547,0,NA,19,1
2022,G1,9,318,AC_094,AC_216,9,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,NA,9.45,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.298,NA,NA,NA,10.316,0.4,25.79,NA,0.03877471888328809,NA,NA,NA,-30.89,NA,1,NA,NA,NA,4,3,R,FALSE,FALSE,1,138,2021-11-03,170,NA,225.547,NA,NA,NA,1
2022,G1,9,318,AC_094,AC_216,10,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,NA,9.45,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.298,NA,NA,NA,10.316,0.4,25.79,NA,0.03877471888328809,NA,NA,NA,-30.89,NA,1,NA,NA,NA,4,3,R,FALSE,FALSE,1,138,2021-11-03,170,NA,225.547,NA,NA,NA,1
2022,G1,9,319,AC_015,AC_197,1,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-04-22,13,NA,NA,NA,NA,90.13,0,NA,0,NA,0,NA,NA,NA,NA,NA,20.014,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,-30.88,NA,1,NA,NA,NA,3,3,R,FALSE,FALSE,8,8510,2021-11-03,157,NA,240.503,NA,NA,NA,1
2022,G1,9,319,AC_015,AC_197,2,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.13,0,NA,0,NA,0,NA,NA,NA,NA,NA,20.014,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,-30.88,NA,0,NA,NA,NA,3,3,R,FALSE,FALSE,8,8510,2021-11-03,NA,NA,240.503,NA,NA,NA,1
2022,G1,9,319,AC_015,AC_197,3,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-03,24,NA,NA,NA,NA,90.13,0,NA,0,NA,0,NA,NA,NA,NA,NA,20.014,NA,NA,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,-30.88,NA,1,NA,NA,NA,3,3,R,FALSE,FALSE,8,8510,2021-11-03,157,NA,240.503,NA,NA,NA,1
2022,G1,9,319,AC_015,AC_197,4,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-03,24,NA,NA,NA,NA,90.13,0,NA,0,NA,0,NA,NA,NA,NA,NA,20.014,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,-30.88,NA,1,NA,NA,NA,3,3,R,FALSE,FALSE,8,8510,2021-11-03,157,NA,240.503,NA,NA,NA,1
2022,G1,9,319,AC_015,AC_197,5,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,52.84,90.13,6,0,10,NA,6,1.6666666666666667,10,NA,22.73,NA,20.014,NA,11.651,0.77,NA,0.5,NA,15.13116883116883,NA,0.06608874774697451,NA,NA,-30.88,NA,1,1,1,1,3,3,R,TRUE,TRUE,8,8510,2021-11-03,157,313.167,240.503,0,NA,10,1
2022,G1,9,319,AC_015,AC_197,6,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-04-22,13,NA,NA,NA,NA,90.13,0,NA,0,NA,0,NA,NA,NA,NA,NA,20.014,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,-30.88,NA,1,NA,NA,NA,3,3,R,FALSE,FALSE,8,8510,2021-11-03,157,NA,240.503,NA,NA,NA,1
2022,G1,9,319,AC_015,AC_197,7,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-03,24,NA,NA,NA,NA,90.13,0,NA,0,NA,0,NA,NA,NA,NA,NA,20.014,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,-30.88,NA,1,NA,NA,NA,3,3,R,FALSE,FALSE,8,8510,2021-12-05,125,NA,240.503,NA,NA,NA,1
2022,G1,9,319,AC_015,AC_197,8,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,90.13,90.13,6,12,13,NA,18,2.1666666666666665,39,4.218333333333334,20.014,NA,20.014,NA,NA,NA,NA,0.5,NA,NA,NA,NA,-30.88,4.15,-30.88,NA,1,1,1,1,3,3,R,TRUE,TRUE,8,8510,2021-11-03,157,240.503,240.503,0,1.1195857368787001,39,1
2022,G1,9,319,AC_015,AC_197,9,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.13,0,NA,0,NA,0,NA,NA,NA,NA,NA,20.014,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,-30.88,NA,0,NA,NA,NA,3,3,R,FALSE,FALSE,8,8510,2021-12-05,NA,NA,240.503,NA,NA,NA,1
2022,G1,9,319,AC_015,AC_197,10,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-03,24,NA,NA,NA,22.44,90.13,0,6,0,NA,6,NA,NA,NA,20.613,NA,20.014,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,-30.88,NA,1,1,0,0,3,3,R,TRUE,TRUE,8,8510,2021-12-05,125,NA,240.503,0,NA,NA,1
2022,G1,9,320,AC_124,AC_030,1,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.07,NA,0,NA,NA,NA,5,3,n,FALSE,FALSE,9,9,2021-12-05,NA,NA,NA,NA,NA,NA,1
2022,G1,9,320,AC_124,AC_030,2,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-04-22,13,NA,NA,NA,NA,22.7,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.07,NA,1,NA,NA,NA,5,3,n,FALSE,FALSE,9,9,2021-12-05,125,NA,NA,NA,NA,NA,1
2022,G1,9,320,AC_124,AC_030,3,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-04-22,0,NA,NA,NA,NA,22.7,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.07,NA,1,NA,NA,NA,5,3,n,FALSE,FALSE,9,9,NA,NA,NA,NA,NA,NA,NA,0
2022,G1,9,320,AC_124,AC_030,4,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-04-22,0,NA,NA,NA,NA,22.7,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.07,NA,1,NA,NA,NA,5,3,n,FALSE,FALSE,9,9,2021-12-05,138,NA,NA,NA,NA,NA,1
2022,G1,9,320,AC_124,AC_030,5,FALSE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-03,0,NA,NA,NA,NA,22.7,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.07,NA,1,NA,NA,NA,5,3,n,FALSE,FALSE,9,9,2021-12-05,149,NA,NA,NA,NA,NA,1
2022,G1,9,320,AC_124,AC_030,6,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-04-22,0,NA,NA,NA,NA,22.7,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.07,NA,1,NA,NA,NA,5,3,n,FALSE,FALSE,9,9,2021-12-05,138,NA,NA,NA,NA,NA,1
2022,G1,9,320,AC_124,AC_030,7,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.07,NA,0,NA,NA,NA,5,3,n,FALSE,FALSE,9,9,2021-11-03,NA,NA,NA,NA,NA,NA,1
2022,G1,9,320,AC_124,AC_030,8,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.07,NA,0,NA,NA,NA,5,3,n,FALSE,FALSE,9,9,2021-12-05,NA,NA,NA,NA,NA,NA,1
2022,G1,9,320,AC_124,AC_030,9,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-04-22,13,NA,NA,NA,22.7,22.7,2,1,3,NA,3,1.5,4.5,2.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.07,4,-31.07,NA,1,1,1,1,5,3,n,FALSE,TRUE,9,9,2021-12-05,125,NA,NA,0,1.1384419177103418,4,1
2022,G1,9,320,AC_124,AC_030,10,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-04-22,13,NA,NA,NA,NA,22.7,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.07,NA,1,NA,NA,NA,5,3,n,FALSE,FALSE,9,9,2021-12-05,125,NA,NA,NA,NA,NA,1
2022,G1,9,321,AC_168,AC_142,1,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.897,1.44,16.59513888888889,NA,0.06025860986734736,NA,NA,NA,NA,NA,0,NA,NA,NA,7,3,n,FALSE,FALSE,10,10,2021-12-05,NA,NA,NA,NA,NA,NA,1
2022,G1,9,321,AC_168,AC_142,2,FALSE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-03,0,NA,NA,NA,NA,4.84,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.897,1.44,16.59513888888889,NA,0.06025860986734736,NA,NA,NA,NA,NA,1,NA,NA,NA,7,3,n,FALSE,FALSE,10,10,2021-12-05,149,NA,NA,NA,NA,NA,1
2022,G1,9,321,AC_168,AC_142,3,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-04-22,0,NA,NA,NA,NA,4.84,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.897,1.44,16.59513888888889,NA,0.06025860986734736,NA,NA,NA,NA,NA,1,NA,NA,NA,7,3,n,FALSE,FALSE,10,10,2021-12-05,138,NA,NA,NA,NA,NA,1
2022,G1,9,321,AC_168,AC_142,4,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.897,1.44,16.59513888888889,NA,0.06025860986734736,NA,NA,NA,NA,NA,0,NA,NA,NA,7,3,n,FALSE,FALSE,10,10,NA,NA,NA,NA,NA,NA,NA,0
2022,G1,9,321,AC_168,AC_142,5,FALSE,NA,NA,2021-10-27,2021-11-04,2022-05-13,198,190,2022-05-24,11,NA,NA,NA,NA,4.84,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.897,1.44,16.59513888888889,NA,0.06025860986734736,NA,NA,NA,NA,NA,1,NA,NA,NA,7,3,n,FALSE,FALSE,10,10,2021-12-05,159,NA,NA,NA,NA,NA,1
2022,G1,9,321,AC_168,AC_142,6,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-06-08,60,NA,NA,NA,NA,4.84,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,23.897,1.44,23.897,1.44,16.59513888888889,16.59513888888889,0.06025860986734736,0.06025860986734736,NA,NA,NA,NA,1,NA,NA,NA,7,3,n,FALSE,FALSE,10,10,2021-12-05,125,NA,NA,NA,NA,NA,1
2022,G1,9,321,AC_168,AC_142,7,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.897,1.44,16.59513888888889,NA,0.06025860986734736,NA,NA,NA,NA,NA,0,NA,NA,NA,7,3,n,FALSE,FALSE,10,10,NA,NA,NA,NA,NA,NA,NA,0
2022,G1,9,321,AC_168,AC_142,8,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-04-22,13,NA,NA,NA,NA,4.84,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.897,1.44,16.59513888888889,NA,0.06025860986734736,NA,NA,NA,NA,NA,1,NA,NA,NA,7,3,n,FALSE,FALSE,10,10,2021-12-05,125,NA,NA,NA,NA,NA,1
2022,G1,9,321,AC_168,AC_142,9,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.897,1.44,16.59513888888889,NA,0.06025860986734736,NA,NA,NA,NA,NA,0,NA,NA,NA,7,3,n,FALSE,FALSE,10,10,2021-12-05,NA,NA,NA,NA,NA,NA,1
2022,G1,9,321,AC_168,AC_142,10,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-04-22,13,NA,NA,NA,4.84,4.84,1,1,2,NA,2,2,4,1.1,NA,NA,NA,NA,NA,NA,23.897,1.44,16.59513888888889,NA,0.06025860986734736,NA,NA,NA,NA,NA,1,1,1,1,7,3,n,FALSE,TRUE,10,10,2021-11-03,157,NA,NA,0,NA,4,1
2022,G1,NA,322,AC_216,AC_034,1,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,22.13,22.13,8,0,11,NA,8,1.375,11,NA,24.39,NA,24.39,NA,NA,NA,30.497,1.77,17.22994350282486,NA,0.05803849558973013,NA,NA,NA,NA,NA,1,1,1,1,5,W,R,TRUE,TRUE,NA,126,2021-12-05,149,397.364,397.364,0,NA,11,1
2022,G1,NA,322,AC_216,AC_034,2,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,32.18,22.13,10,2,31,NA,12,3.1,37.2,NA,18.286,NA,24.39,NA,NA,NA,30.497,1.77,17.22994350282486,NA,0.05803849558973013,NA,NA,NA,NA,NA,1,1,1,1,5,W,R,TRUE,TRUE,NA,126,2021-12-05,149,199.932,397.364,0,NA,37,1
2022,G1,NA,322,AC_216,AC_034,3,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,NA,22.13,0,NA,0,NA,0,NA,NA,NA,NA,NA,24.39,NA,NA,NA,30.497,1.77,17.22994350282486,NA,0.05803849558973013,NA,NA,NA,NA,NA,1,NA,NA,NA,5,W,R,FALSE,FALSE,NA,126,2021-11-03,181,NA,397.364,NA,NA,NA,1
2022,G1,NA,322,AC_216,AC_034,4,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,NA,22.13,0,NA,0,NA,0,NA,NA,NA,NA,NA,24.39,NA,39.46,1.95,30.497,1.77,17.22994350282486,20.235897435897435,0.05803849558973013,0.04941713127217435,NA,NA,NA,NA,1,NA,NA,NA,5,W,R,FALSE,FALSE,NA,126,2021-12-05,149,NA,397.364,NA,NA,NA,1
2022,G1,NA,322,AC_216,AC_034,5,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,NA,22.13,0,NA,0,NA,0,NA,NA,NA,NA,NA,24.39,NA,NA,NA,30.497,1.77,17.22994350282486,NA,0.05803849558973013,NA,NA,NA,NA,NA,1,NA,NA,NA,5,W,R,FALSE,FALSE,NA,126,2021-12-05,149,NA,397.364,NA,NA,NA,1
2022,G1,NA,322,AC_216,AC_034,6,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,27.28,22.13,9,1,12,NA,10,1.3333333333333333,13.333333333333332,NA,15.032,NA,24.39,NA,NA,NA,30.497,1.77,17.22994350282486,NA,0.05803849558973013,NA,NA,NA,NA,NA,1,1,1,1,5,W,R,TRUE,TRUE,NA,126,2021-12-05,149,164.502,397.364,0,NA,13,1
2022,G1,NA,322,AC_216,AC_034,7,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,NA,22.13,0,NA,0,NA,0,NA,NA,NA,NA,NA,24.39,NA,NA,NA,30.497,1.77,17.22994350282486,NA,0.05803849558973013,NA,NA,NA,NA,NA,1,NA,NA,NA,5,W,R,FALSE,FALSE,NA,126,2021-12-05,149,NA,397.364,NA,NA,NA,1
2022,G1,NA,322,AC_216,AC_034,8,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,NA,22.13,0,NA,0,NA,0,NA,NA,NA,NA,NA,24.39,NA,30.497,1.77,30.497,1.77,17.22994350282486,17.22994350282486,0.05803849558973013,0.05803849558973013,NA,NA,NA,NA,1,NA,NA,NA,5,W,R,FALSE,FALSE,NA,126,2021-12-05,149,NA,397.364,NA,NA,NA,1
2022,G1,NA,323,AC_007,AC_081,1,NA,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.64,0,NA,0,NA,0,NA,NA,NA,NA,NA,23.045,NA,NA,NA,12.838,0.42,30.566666666666663,NA,0.03271537622682661,NA,NA,NA,NA,NA,0,NA,NA,NA,1,W,R,FALSE,FALSE,NA,528,2021-12-05,NA,NA,299.319,NA,NA,NA,1
2022,G1,NA,323,AC_007,AC_081,2,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,58.67,30.64,19,4,31,NA,23,1.631578947368421,37.526315789473685,NA,NA,NA,23.045,NA,12.838,0.42,12.838,0.42,30.566666666666663,30.566666666666663,0.03271537622682661,0.03271537622682661,NA,NA,NA,NA,1,1,1,1,1,W,R,TRUE,TRUE,NA,528,2021-11-03,181,NA,299.319,0,NA,38,1
2022,G1,NA,323,AC_007,AC_081,3,NA,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.64,0,NA,0,NA,0,NA,NA,NA,NA,NA,23.045,NA,NA,NA,12.838,0.42,30.566666666666663,NA,0.03271537622682661,NA,NA,NA,NA,NA,0,NA,NA,NA,1,W,R,FALSE,FALSE,NA,528,NA,NA,NA,299.319,NA,NA,NA,0
2022,G1,NA,323,AC_007,AC_081,4,NA,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.64,0,NA,0,NA,0,NA,NA,NA,NA,NA,23.045,NA,NA,NA,12.838,0.42,30.566666666666663,NA,0.03271537622682661,NA,NA,NA,NA,NA,0,NA,NA,NA,1,W,R,FALSE,FALSE,NA,528,2021-12-05,NA,NA,299.319,NA,NA,NA,1
2022,G1,NA,323,AC_007,AC_081,5,NA,NA,NA,2021-10-27,2021-11-04,2022-05-13,198,190,2022-05-13,0,NA,NA,NA,14.89,30.64,7,0,9,NA,7,1.2857142857142858,9,NA,23.045,NA,23.045,NA,NA,NA,12.838,0.42,30.566666666666663,NA,0.03271537622682661,NA,NA,NA,NA,NA,1,1,1,1,1,W,R,TRUE,TRUE,NA,528,2021-12-05,159,299.319,299.319,0,NA,9,1
2022,G1,NA,323,AC_007,AC_081,6,NA,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.64,0,NA,0,NA,0,NA,NA,NA,NA,NA,23.045,NA,NA,NA,12.838,0.42,30.566666666666663,NA,0.03271537622682661,NA,NA,NA,NA,NA,0,NA,NA,NA,1,W,R,FALSE,FALSE,NA,528,NA,NA,NA,299.319,NA,NA,NA,0
2022,G1,NA,323,AC_007,AC_081,7,NA,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.64,0,NA,0,NA,0,NA,NA,NA,NA,NA,23.045,NA,NA,NA,12.838,0.42,30.566666666666663,NA,0.03271537622682661,NA,NA,NA,NA,NA,0,NA,NA,NA,1,W,R,FALSE,FALSE,NA,528,2021-11-03,NA,NA,299.319,NA,NA,NA,1
2022,G1,NA,323,AC_007,AC_081,8,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,30.64,30.64,15,3,42,NA,18,2.8,50.4,NA,NA,NA,23.045,NA,25.23,0.97,12.838,0.42,30.566666666666663,26.010309278350515,0.03271537622682661,0.03844629409433214,NA,NA,NA,NA,1,1,1,1,1,W,R,TRUE,TRUE,NA,528,2021-12-05,149,NA,299.319,0,NA,50,1
2022,G1,NA,324,AC_091,AC_204,1,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,NA,41.38,0,NA,0,NA,0,NA,NA,NA,NA,NA,22.592,NA,NA,NA,14.493,0.7,20.704285714285717,NA,0.04829917891395845,NA,NA,NA,NA,NA,1,NA,NA,NA,4,W,R,FALSE,FALSE,NA,534,2021-12-05,149,NA,360,NA,NA,NA,1
2022,G1,NA,324,AC_091,AC_204,2,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,NA,41.38,0,NA,0,NA,0,NA,NA,NA,NA,NA,22.592,NA,NA,NA,14.493,0.7,20.704285714285717,NA,0.04829917891395845,NA,NA,NA,NA,NA,1,NA,NA,NA,4,W,R,FALSE,FALSE,NA,534,2021-12-05,149,NA,360,NA,NA,NA,1
2022,G1,NA,324,AC_091,AC_204,3,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,44.7,41.38,10,2,24,NA,12,2.4,28.799999999999997,NA,25.881,NA,22.592,NA,NA,NA,14.493,0.7,20.704285714285717,NA,0.04829917891395845,NA,NA,NA,NA,NA,1,1,1,1,4,W,R,TRUE,TRUE,NA,534,2021-12-05,149,389.62,360,0,NA,29,1
2022,G1,NA,324,AC_091,AC_204,4,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,41.38,41.38,14,1,28,NA,15,2,30,NA,22.592,NA,22.592,NA,NA,NA,14.493,0.7,20.704285714285717,NA,0.04829917891395845,NA,NA,NA,NA,NA,1,1,1,1,4,W,R,TRUE,TRUE,NA,534,2021-11-03,181,360,360,0,NA,30,1
2022,G1,NA,324,AC_091,AC_204,5,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,29.89,41.38,10,3,19,NA,13,1.9,24.7,NA,25.015,NA,22.592,NA,NA,NA,14.493,0.7,20.704285714285717,NA,0.04829917891395845,NA,NA,NA,NA,NA,1,1,1,1,4,W,R,TRUE,TRUE,NA,534,2021-12-05,149,373.607,360,0,NA,25,1
2022,G1,NA,324,AC_091,AC_204,6,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,NA,41.38,0,NA,0,NA,0,NA,NA,NA,NA,NA,22.592,NA,14.493,0.7,14.493,0.7,20.704285714285717,20.704285714285717,0.04829917891395845,0.04829917891395845,NA,NA,NA,NA,1,NA,NA,NA,4,W,R,FALSE,FALSE,NA,534,2021-12-05,149,NA,360,NA,NA,NA,1
2022,G1,NA,324,AC_091,AC_204,7,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,NA,41.38,0,NA,0,NA,0,NA,NA,NA,NA,NA,22.592,NA,19.905,1.1,14.493,0.7,20.704285714285717,18.095454545454544,0.04829917891395845,0.05526249686008541,NA,NA,NA,NA,1,NA,NA,NA,4,W,R,FALSE,FALSE,NA,534,2021-11-03,181,NA,360,NA,NA,NA,1
2022,G1,NA,324,AC_091,AC_204,8,NA,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,NA,41.38,0,NA,0,NA,0,NA,NA,NA,NA,NA,22.592,NA,NA,NA,14.493,0.7,20.704285714285717,NA,0.04829917891395845,NA,NA,NA,NA,NA,1,NA,NA,NA,4,W,R,FALSE,FALSE,NA,534,2021-11-03,181,NA,360,NA,NA,NA,1
