Year,Gen,Location,Sequence,Donor,Recipient,Plant_ID,F_plant,sample_ID,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_06,FD_07,FD_08,FD_09,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweight_mg_SEG,closed_fruits,open_fruits,filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,latitude_SEG,longitude_SEG,msm_all,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,sample_ID_SEG,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitpod,prod_closed_fruits,prod_filled_seeds,Cohort,Block,Replicated,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,days_germ2flower,corolla_area_mm2,corolla_area_mm2_SEG,Needed Area Redo,...36,nonfitness_fruits,sd_msm_all,est_fecundity_int,surv_to_germ
2023,G1,36,106,BB_168,BB_046,5,FALSE,BB-046-G1-036-106R-5,106R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-04-27,NA,NA,NA,NA,NA,NA,NA,157.26,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,29.314,2024-02-15,29.314,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-046-G1-036-106R,NA,NA,-28.36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,36,106,BB_014,BB_185,1,FALSE,BB-185-G2-036-106L-1,106L,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-27,42,2023-04-27,NA,NA,NA,NA,NA,NA,NA,53.42,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,21.612,2024-02-15,33.306,1.9,33.306,1.9,17.529473684210526,17.529473684210526,0.05704677835825376,0.05704677835825376,BB-185-G2-036-106L,NA,NA,-27.98,2.52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,36,106,BB_014,BB_185,2,FALSE,BB-185-G2-036-106L-2,106L,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-27,42,2023-04-27,NA,NA,NA,NA,NA,NA,NA,53.42,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,21.612,2024-02-15,NA,NA,33.306,1.9,17.529473684210526,NA,0.05704677835825376,NA,BB-185-G2-036-106L,NA,NA,-27.98,2.52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,36,106,BB_014,BB_185,3,TRUE,BB-185-G2-036-106L-3,106L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-04-27,NA,NA,NA,NA,NA,NA,53.42,53.42,6,1,16,21,7,2.666666667,18.66666667,38.31464,-123.06971,2.19,21.612,2024-02-15,21.612,2024-02-15,NA,NA,33.306,1.9,17.529473684210526,NA,0.05704677835825376,NA,BB-185-G2-036-106L,-27.98,2.52,-27.98,2.52,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,36,106,BB_014,BB_185,4,FALSE,BB-185-G2-036-106L-4,106L,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-13,28,NA,NA,NA,NA,NA,NA,NA,NA,53.42,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,21.612,2024-02-15,NA,NA,33.306,1.9,17.529473684210526,NA,0.05704677835825376,NA,BB-185-G2-036-106L,NA,NA,-27.98,2.52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,36,106,BB_014,BB_185,5,FALSE,BB-185-G2-036-106L-5,106L,2022-10-03,2022-10-06,2023-04-27,206,203,2023-04-27,0,2023-04-27,NA,NA,NA,NA,NA,NA,NA,53.42,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,21.612,2024-02-15,NA,NA,33.306,1.9,17.529473684210526,NA,0.05704677835825376,NA,BB-185-G2-036-106L,NA,NA,-27.98,2.52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,107,BB_174,BB_010,1,TRUE,BB-010-G1-036-107L-1,107L,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-13,42,NA,NA,NA,NA,NA,NA,NA,101.06,101.06,1,1,2,2,2,2,4,38.31464,-123.06971,2.25,NA,NA,NA,NA,NA,NA,32.341,2.44,13.254508196721313,NA,0.07544602826134009,NA,BB-010-G1-036-107L,-28.58,4.02,-28.58,4.02,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,107,BB_174,BB_010,2,FALSE,BB-010-G1-036-107L-2,107L,2022-10-03,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.06,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,NA,NA,NA,NA,32.341,2.44,13.254508196721313,NA,0.07544602826134009,NA,BB-010-G1-036-107L,NA,NA,-28.58,4.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,107,BB_174,BB_010,3,FALSE,BB-010-G1-036-107L-3,107L,2022-10-03,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.06,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,NA,NA,NA,NA,32.341,2.44,13.254508196721313,NA,0.07544602826134009,NA,BB-010-G1-036-107L,NA,NA,-28.58,4.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,107,BB_174,BB_010,4,FALSE,BB-010-G1-036-107L-4,107L,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,2023-04-27,NA,NA,NA,NA,NA,NA,NA,101.06,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,NA,NA,32.341,2.44,32.341,2.44,13.254508196721313,13.254508196721313,0.07544602826134009,0.07544602826134009,BB-010-G1-036-107L,NA,NA,-28.58,4.02,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,107,BB_174,BB_010,5,FALSE,BB-010-G1-036-107L-5,107L,2022-10-03,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.06,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,NA,NA,NA,NA,32.341,2.44,13.254508196721313,NA,0.07544602826134009,NA,BB-010-G1-036-107L,NA,NA,-28.58,4.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,107,BB_194,BB_159,1,FALSE,BB-159-G1-036-107R-1,107R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-11,85,2023-04-27,2023-05-11,NA,NA,2,NA,NA,NA,31.11,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,23.504,2024-02-15,48.956,3.66,48.956,3.66,13.375956284153006,13.375956284153006,0.07476100988642863,0.07476100988642863,BB-159-G1-036-107R,NA,NA,-28.68,3.75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,107,BB_194,BB_159,2,FALSE,BB-159-G1-036-107R-2,107R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-13,28,NA,NA,NA,NA,NA,NA,NA,NA,31.11,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,23.504,2024-02-15,NA,NA,48.956,3.66,13.375956284153006,NA,0.07476100988642863,NA,BB-159-G1-036-107R,NA,NA,-28.68,3.75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,107,BB_194,BB_159,3,TRUE,BB-159-G1-036-107R-3,107R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-13,42,NA,NA,NA,NA,NA,NA,NA,31.11,31.11,1,4,3,3,5,3,15,38.31464,-123.06971,9.29,NA,NA,23.504,2024-02-15,NA,NA,48.956,3.66,13.375956284153006,NA,0.07476100988642863,NA,BB-159-G1-036-107R,-28.68,3.75,-28.68,3.75,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,107,BB_194,BB_159,4,FALSE,BB-159-G1-036-107R-4,107R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-13,42,NA,NA,NA,NA,NA,NA,NA,NA,31.11,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,23.504,2024-02-15,NA,NA,48.956,3.66,13.375956284153006,NA,0.07476100988642863,NA,BB-159-G1-036-107R,NA,NA,-28.68,3.75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,107,BB_194,BB_159,5,FALSE,BB-159-G1-036-107R-5,107R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-11,85,2023-04-27,2023-05-11,NA,NA,1,NA,NA,NA,31.11,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,23.504,2024-02-15,23.504,2024-02-15,NA,NA,48.956,3.66,13.375956284153006,NA,0.07476100988642863,NA,BB-159-G1-036-107R,NA,NA,-28.68,3.75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,36,108,BB_202,BB_101,1,FALSE,BB-101-G2-036-108L-1,108L,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-13,28,NA,NA,NA,NA,NA,NA,NA,NA,32.7,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,27.889,2024-03-29,NA,NA,65.457,3.32,19.715963855421684,NA,0.05072032021021434,NA,BB-101-G2-036-108L,NA,NA,-28.53,3.72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,36,108,BB_202,BB_101,2,FALSE,BB-101-G2-036-108L-2,108L,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,2023-04-27,NA,NA,NA,NA,NA,NA,NA,32.7,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,27.889,2024-03-29,NA,NA,65.457,3.32,19.715963855421684,NA,0.05072032021021434,NA,BB-101-G2-036-108L,NA,NA,-28.53,3.72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,36,108,BB_202,BB_101,3,TRUE,BB-101-G2-036-108L-3,108L,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-27,42,2023-04-27,NA,NA,NA,NA,NA,NA,32.7,32.7,3,0,13,13,3,4.333333333,13,38.31464,-123.06971,2.84525,27.889,2024-03-29,27.889,2024-03-29,NA,NA,65.457,3.32,19.715963855421684,NA,0.05072032021021434,NA,BB-101-G2-036-108L,-28.53,3.72,-28.53,3.72,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,36,108,BB_202,BB_101,4,FALSE,BB-101-G2-036-108L-4,108L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-04-27,NA,NA,NA,NA,NA,NA,NA,32.7,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,27.889,2024-03-29,65.457,3.32,65.457,3.32,19.715963855421684,19.715963855421684,0.05072032021021434,0.05072032021021434,BB-101-G2-036-108L,NA,NA,-28.53,3.72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,36,108,BB_202,BB_101,5,FALSE,BB-101-G2-036-108L-5,108L,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-13,42,NA,NA,NA,NA,NA,NA,NA,NA,32.7,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,27.889,2024-03-29,NA,NA,65.457,3.32,19.715963855421684,NA,0.05072032021021434,NA,BB-101-G2-036-108L,NA,NA,-28.53,3.72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,108,BB_162,BB_154,1,TRUE,BB-154-G1-036-108R-1,108R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-03-29,42,NA,NA,NA,NA,NA,NA,NA,31.75,31.75,1,0,2,3,1,2,2,38.31464,-123.06971,1.985,21.791,2024-03-16,21.791,2024-03-16,NA,NA,37.547,1.9,19.76157894736842,NA,0.05060324393426905,NA,BB-154-G1-036-108R,-29.95,4.97,-29.95,4.97,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,108,BB_162,BB_154,2,FALSE,BB-154-G1-036-108R-2,108R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-03-29,13,NA,NA,NA,NA,NA,NA,NA,NA,31.75,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,21.791,2024-03-16,37.547,1.9,37.547,1.9,19.76157894736842,19.76157894736842,0.05060324393426905,0.05060324393426905,BB-154-G1-036-108R,NA,NA,-29.95,4.97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,108,BB_162,BB_154,3,FALSE,BB-154-G1-036-108R-3,108R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-13,28,NA,NA,NA,NA,NA,NA,NA,NA,31.75,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,21.791,2024-03-16,NA,NA,37.547,1.9,19.76157894736842,NA,0.05060324393426905,NA,BB-154-G1-036-108R,NA,NA,-29.95,4.97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,108,BB_162,BB_154,4,FALSE,BB-154-G1-036-108R-4,108R,2022-10-03,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.75,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,21.791,2024-03-16,NA,NA,37.547,1.9,19.76157894736842,NA,0.05060324393426905,NA,BB-154-G1-036-108R,NA,NA,-29.95,4.97,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,36,108,BB_162,BB_154,5,FALSE,BB-154-G1-036-108R-5,108R,2022-10-03,2022-10-06,2023-03-29,177,174,2023-03-29,0,NA,NA,NA,NA,NA,NA,NA,NA,31.75,NA,NA,NA,NA,NA,NA,NA,38.31464,-123.06971,NA,NA,NA,21.791,2024-03-16,NA,NA,37.547,1.9,19.76157894736842,NA,0.05060324393426905,NA,BB-154-G1-036-108R,NA,NA,-29.95,4.97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,109,BB_202,BB_018,1,FALSE,BB-018-G1-037-109R-1,109R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-11,56,2023-04-26,2023-05-11,NA,NA,3,NA,NA,NA,228.06,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,32.515,2024-03-16,66.041,4.96,66.041,4.96,13.314717741935484,13.314717741935484,0.07510485910267864,0.07510485910267864,BB-018-G1-037-109R,NA,NA,-27.63,4.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,109,BB_202,BB_018,2,FALSE,BB-018-G1-037-109R-2,109R,2022-10-03,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.06,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,32.515,2024-03-16,NA,NA,66.041,4.96,13.314717741935484,NA,0.07510485910267864,NA,BB-018-G1-037-109R,NA,NA,-27.63,4.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,109,BB_202,BB_018,3,TRUE,BB-018-G1-037-109R-3,109R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-26,41,2023-04-26,NA,NA,NA,NA,NA,NA,228.06,228.06,7,6,48,73,13,6.857142857,89.14285714,38.31461,-123.06969,1.689666667,32.515,2024-03-16,32.515,2024-03-16,NA,NA,66.041,4.96,13.314717741935484,NA,0.07510485910267864,NA,BB-018-G1-037-109R,-27.63,4.1,-27.63,4.1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,109,BB_202,BB_018,4,FALSE,BB-018-G1-037-109R-4,109R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-26,55,2023-04-26,NA,NA,NA,NA,NA,NA,NA,228.06,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,32.515,2024-03-16,NA,NA,66.041,4.96,13.314717741935484,NA,0.07510485910267864,NA,BB-018-G1-037-109R,NA,NA,-27.63,4.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,109,BB_202,BB_018,5,FALSE,BB-018-G1-037-109R-5,109R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-26,41,2023-04-26,NA,NA,NA,NA,NA,NA,NA,228.06,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,32.515,2024-03-16,NA,NA,66.041,4.96,13.314717741935484,NA,0.07510485910267864,NA,BB-018-G1-037-109R,NA,NA,-27.63,4.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,109,BB_144,BB_158,1,FALSE,BB-158-G1-037-109L-1,109L,2022-10-03,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,23.193,2024-04-13,NA,NA,88.205,5.93,14.874367622259696,NA,0.06722974888044896,NA,BB-158-G1-037-109L,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,109,BB_144,BB_158,2,TRUE,BB-158-G1-037-109L-2,109L,2022-10-03,2022-10-06,2023-04-13,192,189,2023-05-11,28,2023-04-26,2023-05-11,NA,NA,2,NA,NA,NA,NA,0,0,0,0,0,NA,0,38.31461,-123.06969,NA,23.193,2024-04-13,23.193,2024-04-13,NA,NA,88.205,5.93,14.874367622259696,NA,0.06722974888044896,NA,BB-158-G1-037-109L,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,109,BB_144,BB_158,3,FALSE,BB-158-G1-037-109L-3,109L,2022-10-03,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,23.193,2024-04-13,NA,NA,88.205,5.93,14.874367622259696,NA,0.06722974888044896,NA,BB-158-G1-037-109L,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,109,BB_144,BB_158,4,FALSE,BB-158-G1-037-109L-4,109L,2022-10-03,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,23.193,2024-04-13,NA,NA,88.205,5.93,14.874367622259696,NA,0.06722974888044896,NA,BB-158-G1-037-109L,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,109,BB_144,BB_158,5,FALSE,BB-158-G1-037-109L-5,109L,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-11,43,2023-04-26,2023-05-11,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,23.193,2024-04-13,88.205,5.93,88.205,5.93,14.874367622259696,14.874367622259696,0.06722974888044896,0.06722974888044896,BB-158-G1-037-109L,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,110,BB_115,BB_077,1,FALSE,BB-077-G1-037-110R-1,110R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-26,55,2023-04-26,NA,NA,NA,NA,NA,NA,NA,27.87,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,31.345,2024-03-16,53.961,2.53,53.961,2.53,21.32845849802372,21.32845849802372,0.04688571375623134,0.04688571375623134,BB-077-G1-037-110R,NA,NA,-29.44,4.19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,110,BB_115,BB_077,2,FALSE,BB-077-G1-037-110R-2,110R,2022-10-03,2022-10-06,2023-04-13,192,189,2023-04-26,13,2023-04-26,NA,NA,NA,NA,NA,NA,NA,27.87,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,31.345,2024-03-16,NA,NA,53.961,2.53,21.32845849802372,NA,0.04688571375623134,NA,BB-077-G1-037-110R,NA,NA,-29.44,4.19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,110,BB_115,BB_077,3,FALSE,BB-077-G1-037-110R-3,110R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-26,41,2023-04-26,NA,NA,NA,NA,NA,NA,NA,27.87,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,31.345,2024-03-16,NA,NA,53.961,2.53,21.32845849802372,NA,0.04688571375623134,NA,BB-077-G1-037-110R,NA,NA,-29.44,4.19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,110,BB_115,BB_077,4,FALSE,BB-077-G1-037-110R-4,110R,2022-10-03,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.87,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,31.345,2024-03-16,NA,NA,53.961,2.53,21.32845849802372,NA,0.04688571375623134,NA,BB-077-G1-037-110R,NA,NA,-29.44,4.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,37,110,BB_115,BB_077,5,TRUE,BB-077-G1-037-110R-5,110R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-03-29,27,NA,NA,NA,NA,NA,NA,NA,27.87,27.87,4,0,3,7,4,0.75,3,38.31461,-123.06969,5.756666667,31.345,2024-03-16,31.345,2024-03-16,NA,NA,53.961,2.53,21.32845849802372,NA,0.04688571375623134,NA,BB-077-G1-037-110R,-29.44,4.19,-29.44,4.19,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,37,110,BB_026,BB_153,1,FALSE,BB-153-G2-037-110L-1,110L,2022-10-03,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.97,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,24.728,2024-03-29,NA,NA,119.579,7,17.082714285714285,NA,0.05853870662909039,NA,BB-153-G2-037-110L,NA,NA,-28.72,3.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,37,110,BB_026,BB_153,2,FALSE,BB-153-G2-037-110L-2,110L,2022-10-03,2022-10-06,2023-03-02,150,147,2023-05-11,70,2023-04-26,2023-05-11,NA,NA,4,NA,NA,NA,37.97,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,24.728,2024-03-29,119.579,7,119.579,7,17.082714285714285,17.082714285714285,0.05853870662909039,0.05853870662909039,BB-153-G2-037-110L,NA,NA,-28.72,3.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,37,110,BB_026,BB_153,3,FALSE,BB-153-G2-037-110L-3,110L,2022-10-03,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.97,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,24.728,2024-03-29,NA,NA,119.579,7,17.082714285714285,NA,0.05853870662909039,NA,BB-153-G2-037-110L,NA,NA,-28.72,3.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,37,110,BB_026,BB_153,4,FALSE,BB-153-G2-037-110L-4,110L,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-11,43,2023-04-26,2023-05-11,NA,NA,1,NA,NA,NA,37.97,NA,NA,NA,NA,NA,NA,NA,38.31461,-123.06969,NA,NA,NA,24.728,2024-03-29,NA,NA,119.579,7,17.082714285714285,NA,0.05853870662909039,NA,BB-153-G2-037-110L,NA,NA,-28.72,3.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,37,110,BB_026,BB_153,5,TRUE,BB-153-G2-037-110L-5,110L,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-13,28,NA,NA,NA,NA,NA,NA,NA,37.97,37.97,3,0,5,6,3,1.666666667,5,38.31461,-123.06969,1.221666667,24.728,2024-03-29,24.728,2024-03-29,NA,NA,119.579,7,17.082714285714285,NA,0.05853870662909039,NA,BB-153-G2-037-110L,-28.72,3.3,-28.72,3.3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
