"","Year","Gen","Transect","Sequence","Donor","Recipient","Plant_ID","F_plant","sample_ID_SEG","sample_ID","SegPos","Sow_Date","Plant_Date","FFD","days_sow2flower","days_plant2flower","LFD","fl_duration","F_Num_01","F_Num_02","F_Num_03","skel_dryweight_mg","skel_dryweight_mg_SEG","closed_fruits","open_fruits","filled_seeds","total_seeds","total_fruits","mean_seeds_per_fruit","est_fecundity","msm_all","corolla_diam_mm","photo_date","corolla_diam_mm_SEG","photo_date_SEG","leaf_area_mm2","leaf_dryweight_mg","leaf_area_mm2_SEG","leaf_dryweight_mg_SEG","SLA_SEG","SLA","LMA_SEG","LMA","d13C","sample_weight_mg","d13C_SEG","sample_weight_mg_SEG","surv_to_flower","surv_to_fruitprod","prod_closed_fruits","prod_filled_seeds"
"1654",2023,"G1",5,166,"BO_192","BO_127",4,FALSE,"BO-127-G1-005-42R","BO-127-G1-005-42R-4","42R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1655",2023,"G1",5,166,"BO_192","BO_127",5,FALSE,"BO-127-G1-005-42R","BO-127-G1-005-42R-5","42R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1656",2023,"G1",5,167,"BO_065","BO_014",1,FALSE,"BO-014-G1-005-43R","BO-014-G1-005-43R-1","43R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1657",2023,"G1",5,167,"BO_065","BO_014",2,FALSE,"BO-014-G1-005-43R","BO-014-G1-005-43R-2","43R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1658",2023,"G1",5,167,"BO_065","BO_014",3,FALSE,"BO-014-G1-005-43R","BO-014-G1-005-43R-3","43R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1659",2023,"G1",5,167,"BO_065","BO_014",4,FALSE,"BO-014-G1-005-43R","BO-014-G1-005-43R-4","43R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1660",2023,"G1",5,167,"BO_065","BO_014",5,FALSE,"BO-014-G1-005-43R","BO-014-G1-005-43R-5","43R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1661",2023,"G2",5,167,"BO_073","BO_070",1,FALSE,"BO-070-G2-005-43L","BO-070-G2-005-43L-1","43L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1662",2023,"G2",5,167,"BO_073","BO_070",2,FALSE,"BO-070-G2-005-43L","BO-070-G2-005-43L-2","43L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1663",2023,"G2",5,167,"BO_073","BO_070",3,FALSE,"BO-070-G2-005-43L","BO-070-G2-005-43L-3","43L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1664",2023,"G2",5,167,"BO_073","BO_070",4,FALSE,"BO-070-G2-005-43L","BO-070-G2-005-43L-4","43L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1665",2023,"G2",5,167,"BO_073","BO_070",5,FALSE,"BO-070-G2-005-43L","BO-070-G2-005-43L-5","43L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1666",2023,"G2",6,168,"BO_187","BO_031",1,FALSE,"BO-031-G2-006-22R","BO-031-G2-006-22R-1","22R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.173,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.3,1.3,0,NA,NA,NA
"1667",2023,"G2",6,168,"BO_187","BO_031",2,FALSE,"BO-031-G2-006-22R","BO-031-G2-006-22R-2","22R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.173,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.3,1.3,0,NA,NA,NA
"1668",2023,"G2",6,168,"BO_187","BO_031",3,TRUE,"BO-031-G2-006-22R","BO-031-G2-006-22R-3","22R",2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,1,NA,NA,NA,NA,3,3,5,12,6,1.666666667,10,1.998,23.173,2023-04-21,23.173,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,-30.3,1.3,-30.3,1.3,1,1,1,1
"1669",2023,"G2",6,168,"BO_187","BO_031",4,FALSE,"BO-031-G2-006-22R","BO-031-G2-006-22R-4","22R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.173,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.3,1.3,0,NA,NA,NA
"1670",2023,"G2",6,168,"BO_187","BO_031",5,FALSE,"BO-031-G2-006-22R","BO-031-G2-006-22R-5","22R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.173,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.3,1.3,0,NA,NA,NA
"1671",2023,"G2",6,168,"BO_188","BO_052",1,FALSE,"BO-052-G2-006-22L","BO-052-G2-006-22L-1","22L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.472,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.52,4.35,0,NA,NA,NA
"1672",2023,"G2",6,168,"BO_188","BO_052",2,FALSE,"BO-052-G2-006-22L","BO-052-G2-006-22L-2","22L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.472,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.52,4.35,0,NA,NA,NA
"1673",2023,"G2",6,168,"BO_188","BO_052",3,FALSE,"BO-052-G2-006-22L","BO-052-G2-006-22L-3","22L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.472,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.52,4.35,0,NA,NA,NA
"1674",2023,"G2",6,168,"BO_188","BO_052",4,FALSE,"BO-052-G2-006-22L","BO-052-G2-006-22L-4","22L",2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,23.19,NA,NA,NA,NA,NA,NA,NA,NA,28.472,2023-04-21,28.472,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.52,4.35,1,NA,NA,NA
"1675",2023,"G2",6,168,"BO_188","BO_052",5,TRUE,"BO-052-G2-006-22L","BO-052-G2-006-22L-5","22L",2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,NA,23.19,23.19,5,0,7,14,5,1.4,7,2.742857143,NA,NA,28.472,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,-28.52,4.35,-28.52,4.35,1,1,1,1
"1676",2023,"G2",6,169,"BO_119","BO_051",1,FALSE,"BO-051-G2-006-1L","BO-051-G2-006-1L-1","1L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1677",2023,"G2",6,169,"BO_119","BO_051",2,FALSE,"BO-051-G2-006-1L","BO-051-G2-006-1L-2","1L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1678",2023,"G2",6,169,"BO_119","BO_051",3,FALSE,"BO-051-G2-006-1L","BO-051-G2-006-1L-3","1L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1679",2023,"G2",6,169,"BO_119","BO_051",4,FALSE,"BO-051-G2-006-1L","BO-051-G2-006-1L-4","1L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1680",2023,"G2",6,169,"BO_119","BO_051",5,FALSE,"BO-051-G2-006-1L","BO-051-G2-006-1L-5","1L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1681",2023,"G1",6,169,"BO_149","BO_185",1,FALSE,"BO-185-G1-006-1R","BO-185-G1-006-1R-1","1R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.359,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.08,2.35,0,NA,NA,NA
"1682",2023,"G1",6,169,"BO_149","BO_185",2,FALSE,"BO-185-G1-006-1R","BO-185-G1-006-1R-2","1R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.359,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.08,2.35,0,NA,NA,NA
"1683",2023,"G1",6,169,"BO_149","BO_185",3,TRUE,"BO-185-G1-006-1R","BO-185-G1-006-1R-3","1R",2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,4,2,NA,86.68,86.68,10,0,20,20,10,2,20,5.213137255,39.359,2023-05-05,39.359,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,-30.08,2.35,-30.08,2.35,1,1,1,1
"1684",2023,"G1",6,169,"BO_149","BO_185",4,FALSE,"BO-185-G1-006-1R","BO-185-G1-006-1R-4","1R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.359,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.08,2.35,0,NA,NA,NA
"1685",2023,"G1",6,169,"BO_149","BO_185",5,FALSE,"BO-185-G1-006-1R","BO-185-G1-006-1R-5","1R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.359,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.08,2.35,0,NA,NA,NA
"1686",2023,"G1",6,170,"BO_151","BO_056",1,FALSE,"BO-056-G1-006-2L","BO-056-G1-006-2L-1","2L",2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,1,NA,NA,5.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.324,3.05,49.324,3.05,16.1718032786885,16.1718032786885,0.0618360230313843,0.0618360230313843,NA,NA,-31.67,2.49,1,NA,NA,NA
"1687",2023,"G1",6,170,"BO_151","BO_056",2,FALSE,"BO-056-G1-006-2L","BO-056-G1-006-2L-2","2L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.324,3.05,16.1718032786885,NA,0.0618360230313843,NA,NA,NA,-31.67,2.49,0,NA,NA,NA
"1688",2023,"G1",6,170,"BO_151","BO_056",3,FALSE,"BO-056-G1-006-2L","BO-056-G1-006-2L-3","2L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.324,3.05,16.1718032786885,NA,0.0618360230313843,NA,NA,NA,-31.67,2.49,0,NA,NA,NA
"1689",2023,"G1",6,170,"BO_151","BO_056",4,FALSE,"BO-056-G1-006-2L","BO-056-G1-006-2L-4","2L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.324,3.05,16.1718032786885,NA,0.0618360230313843,NA,NA,NA,-31.67,2.49,0,NA,NA,NA
"1690",2023,"G1",6,170,"BO_151","BO_056",5,TRUE,"BO-056-G1-006-2L","BO-056-G1-006-2L-5","2L",2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,1,NA,NA,5.37,5.37,1,0,2,2,1,2,2,2.94,NA,NA,NA,NA,NA,NA,49.324,3.05,16.1718032786885,NA,0.0618360230313843,NA,-31.67,2.49,-31.67,2.49,1,1,1,1
"1691",2023,"G2",6,170,"BO_040","BO_067",1,TRUE,"BO-067-G2-006-2R","BO-067-G2-006-2R-1","2R",2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,2,2,NA,21.3,21.3,5,0,8,9,5,1.6,8,3.9825,NA,NA,29.164,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,-30.23,1.77,-30.23,1.77,1,1,1,1
"1692",2023,"G2",6,170,"BO_040","BO_067",2,FALSE,"BO-067-G2-006-2R","BO-067-G2-006-2R-2","2R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.164,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.23,1.77,0,NA,NA,NA
"1693",2023,"G2",6,170,"BO_040","BO_067",3,FALSE,"BO-067-G2-006-2R","BO-067-G2-006-2R-3","2R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,29.164,2023-05-05,29.164,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.23,1.77,0,NA,NA,NA
"1694",2023,"G2",6,170,"BO_040","BO_067",4,FALSE,"BO-067-G2-006-2R","BO-067-G2-006-2R-4","2R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.164,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.23,1.77,0,NA,NA,NA
"1695",2023,"G2",6,170,"BO_040","BO_067",5,FALSE,"BO-067-G2-006-2R","BO-067-G2-006-2R-5","2R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.164,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.23,1.77,0,NA,NA,NA
"1696",2023,"G1",6,171,"BO_153","BO_022",1,TRUE,"BO-022-G1-006-3L","BO-022-G1-006-3L-1","3L",2022-10-31,2022-11-03,2023-05-05,186,183,2023-06-01,27,NA,1,"1",15.87,15.87,3,1,2,9,4,0.6666666667,2.666666667,4.205,18.95,2023-05-05,18.95,2023-05-05,NA,NA,24.019,1.49,16.1201342281879,NA,0.0620342229068654,NA,-31.67,5.16,-31.67,5.16,1,1,1,1
"1697",2023,"G1",6,171,"BO_153","BO_022",2,FALSE,"BO-022-G1-006-3L","BO-022-G1-006-3L-2","3L",2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,1,NA,NA,15.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.95,2023-05-05,24.019,1.49,24.019,1.49,16.1201342281879,16.1201342281879,0.0620342229068654,0.0620342229068654,NA,NA,-31.67,5.16,1,NA,NA,NA
"1698",2023,"G1",6,171,"BO_153","BO_022",3,FALSE,"BO-022-G1-006-3L","BO-022-G1-006-3L-3","3L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.95,2023-05-05,NA,NA,24.019,1.49,16.1201342281879,NA,0.0620342229068654,NA,NA,NA,-31.67,5.16,0,NA,NA,NA
"1699",2023,"G1",6,171,"BO_153","BO_022",4,FALSE,"BO-022-G1-006-3L","BO-022-G1-006-3L-4","3L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.95,2023-05-05,NA,NA,24.019,1.49,16.1201342281879,NA,0.0620342229068654,NA,NA,NA,-31.67,5.16,0,NA,NA,NA
"1700",2023,"G1",6,171,"BO_153","BO_022",5,FALSE,"BO-022-G1-006-3L","BO-022-G1-006-3L-5","3L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.95,2023-05-05,NA,NA,24.019,1.49,16.1201342281879,NA,0.0620342229068654,NA,NA,NA,-31.67,5.16,0,NA,NA,NA
"1701",2023,"G1",6,171,"BO_162","BO_089",1,FALSE,"BO-089-G1-006-3R","BO-089-G1-006-3R-1","3R",2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,NA,NA,NA,12.11,NA,NA,NA,NA,NA,NA,NA,NA,22.639,2023-04-21,22.639,2023-04-21,56.661,3.76,56.661,3.76,15.069414893617,15.069414893617,0.066359577134184,0.066359577134184,NA,NA,-30.99,3.19,1,NA,NA,NA
"1702",2023,"G1",6,171,"BO_162","BO_089",2,FALSE,"BO-089-G1-006-3R","BO-089-G1-006-3R-2","3R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.639,2023-04-21,NA,NA,56.661,3.76,15.069414893617,NA,0.066359577134184,NA,NA,NA,-30.99,3.19,0,NA,NA,NA
"1703",2023,"G1",6,171,"BO_162","BO_089",3,FALSE,"BO-089-G1-006-3R","BO-089-G1-006-3R-3","3R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.639,2023-04-21,NA,NA,56.661,3.76,15.069414893617,NA,0.066359577134184,NA,NA,NA,-30.99,3.19,0,NA,NA,NA
"1704",2023,"G1",6,171,"BO_162","BO_089",4,FALSE,"BO-089-G1-006-3R","BO-089-G1-006-3R-4","3R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.639,2023-04-21,NA,NA,56.661,3.76,15.069414893617,NA,0.066359577134184,NA,NA,NA,-30.99,3.19,0,NA,NA,NA
"1705",2023,"G1",6,171,"BO_162","BO_089",5,TRUE,"BO-089-G1-006-3R","BO-089-G1-006-3R-5","3R",2022-10-31,2022-11-03,2023-04-21,172,169,2023-06-01,41,0,NA,"0",12.11,12.11,1,3,3,3,4,3,12,4.913333333,NA,NA,22.639,2023-04-21,NA,NA,56.661,3.76,15.069414893617,NA,0.066359577134184,NA,-30.99,3.19,-30.99,3.19,1,1,1,1
"1706",2023,"G1",6,172,"BO_198","BO_158",1,TRUE,"BO-158-G1-006-4L","BO-158-G1-006-4L-1","4L",2022-10-31,2022-11-03,2023-05-05,186,183,2023-06-15,41,NA,1,"1(6/15)",17.61,17.61,2,0,5,5,2,2.5,5,4.81,NA,NA,24.977,2023-05-05,NA,NA,33.308,2.47,13.485020242915,NA,0.0741563588327129,NA,-27.84,4.77,-27.84,4.77,1,1,1,1
"1707",2023,"G1",6,172,"BO_198","BO_158",2,FALSE,"BO-158-G1-006-4L","BO-158-G1-006-4L-2","4L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.977,2023-05-05,NA,NA,33.308,2.47,13.485020242915,NA,0.0741563588327129,NA,NA,NA,-27.84,4.77,0,NA,NA,NA
"1708",2023,"G1",6,172,"BO_198","BO_158",3,FALSE,"BO-158-G1-006-4L","BO-158-G1-006-4L-3","4L",2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,5,NA,NA,17.61,NA,NA,NA,NA,NA,NA,NA,NA,24.977,2023-05-05,24.977,2023-05-05,33.308,2.47,33.308,2.47,13.485020242915,13.485020242915,0.0741563588327129,0.0741563588327129,NA,NA,-27.84,4.77,1,NA,NA,NA
"1709",2023,"G1",6,172,"BO_198","BO_158",4,FALSE,"BO-158-G1-006-4L","BO-158-G1-006-4L-4","4L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.977,2023-05-05,NA,NA,33.308,2.47,13.485020242915,NA,0.0741563588327129,NA,NA,NA,-27.84,4.77,0,NA,NA,NA
"1710",2023,"G1",6,172,"BO_198","BO_158",5,FALSE,"BO-158-G1-006-4L","BO-158-G1-006-4L-5","4L",2022-10-31,2022-11-03,2023-06-15,227,224,2023-06-15,0,NA,NA,"1(6/15)",NA,17.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.977,2023-05-05,NA,NA,33.308,2.47,13.485020242915,NA,0.0741563588327129,NA,NA,NA,-27.84,4.77,1,NA,NA,NA
"1711",2023,"G1",6,172,"BO_101","BO_182",1,FALSE,"BO-182-G1-006-4R","BO-182-G1-006-4R-1","4R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.379,2023-05-17,NA,NA,18.282,1.14,16.0368421052632,NA,0.0623564161470299,NA,NA,NA,-28.94,1.44,0,NA,NA,NA
"1712",2023,"G1",6,172,"BO_101","BO_182",2,FALSE,"BO-182-G1-006-4R","BO-182-G1-006-4R-2","4R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.379,2023-05-17,NA,NA,18.282,1.14,16.0368421052632,NA,0.0623564161470299,NA,NA,NA,-28.94,1.44,0,NA,NA,NA
"1713",2023,"G1",6,172,"BO_101","BO_182",3,FALSE,"BO-182-G1-006-4R","BO-182-G1-006-4R-3","4R",2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,2,NA,NA,9.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.379,2023-05-17,18.282,1.14,18.282,1.14,16.0368421052632,16.0368421052632,0.0623564161470299,0.0623564161470299,NA,NA,-28.94,1.44,1,NA,NA,NA
"1714",2023,"G1",6,172,"BO_101","BO_182",4,FALSE,"BO-182-G1-006-4R","BO-182-G1-006-4R-4","4R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.379,2023-05-17,NA,NA,18.282,1.14,16.0368421052632,NA,0.0623564161470299,NA,NA,NA,-28.94,1.44,0,NA,NA,NA
"1715",2023,"G1",6,172,"BO_101","BO_182",5,TRUE,"BO-182-G1-006-4R","BO-182-G1-006-4R-5","4R",2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,2,NA,9.98,9.98,2,0,1,3,2,0.5,1,1.84,22.379,2023-05-17,22.379,2023-05-17,NA,NA,18.282,1.14,16.0368421052632,NA,0.0623564161470299,NA,-28.94,1.44,-28.94,1.44,1,1,1,1
"1716",2023,"G2",6,173,"BO_194","BO_098",1,FALSE,"BO-098-G2-006-5R","BO-098-G2-006-5R-1","5R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1717",2023,"G2",6,173,"BO_194","BO_098",2,FALSE,"BO-098-G2-006-5R","BO-098-G2-006-5R-2","5R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1718",2023,"G2",6,173,"BO_194","BO_098",3,FALSE,"BO-098-G2-006-5R","BO-098-G2-006-5R-3","5R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1719",2023,"G2",6,173,"BO_194","BO_098",4,FALSE,"BO-098-G2-006-5R","BO-098-G2-006-5R-4","5R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
