sample_ID_SEG,sample_ID,Transect,Recipient,Donor,Gen,SegPos,Plant_ID,Sequence,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweight_mg_SEG,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
HR-105-G1-001-14R,HR-105-G1-001-14R-1,1,HR_105,HR_121,G1,14R,1,14,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,4.96,4.96,0,3,0,0,3,,,,,,23.572,2024-04-05,,,,,,,,,-31.3,1.9,-31.3,1.9,1,1,0,0
HR-105-G1-002-15L,HR-105-G1-002-15L-2,2,HR_105,HR_121,G1,15L,2,60,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,13.47,13.47,5,1,15,20,6,3,18,1.389333333,21.313,2024-04-05,21.313,2024-04-05,,,,,,,,,-31.74,3.46,-31.74,3.46,1,1,1,1
HR-105-G1-008-7R,HR-105-G1-008-7R-4,8,HR_105,HR_121,G1,7R,4,322,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,6,6,1,3,3,5,4,3,12,1.493333333,22.279,2024-04-05,22.279,2024-04-05,,,18.32,0.99,18.505050505050505,,0.05403930131004367,,-31.07,4.61,-31.07,4.61,1,1,1,1
HR-105-G2-005-35L,HR-105-G2-005-35L-3,5,HR_105,HR_121,G2,35L,3,215,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,13.49,13.49,4,0,9,9,4,2.25,9,3.11125,,,17.073,2024-04-05,,,,,,,,,-29.7,4.48,-29.7,4.48,1,1,1,1
HR-105-G2-009-11R,HR-105-G2-009-11R-5,9,HR_105,HR_121,G2,11R,5,371,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,10.51,10.51,2,2,4,7,4,2,8,1.1875,23.946,2024-04-05,23.946,2024-04-05,,,,,,,,,-29.76,3.15,-29.76,3.15,1,1,1,1
HR-105-G2-009-40R,HR-105-G2-009-40R-4,9,HR_105,HR_121,G2,40R,4,400,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,5.51,5.51,0,0,0,0,0,,0,,,,,,,,,,,,,,-30.25,1.36,-30.25,1.36,1,0,0,0
HR-107-G1-002-31L,HR-107-G1-002-31L-5,2,HR_107,HR_085,G1,31L,5,76,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,3.38,3.38,2,0,1,3,2,0.5,1,1.83,21.634,2024-04-20,21.634,2024-04-20,,,,,,,,,,,,,1,1,1,1
HR-107-G1-006-7R,HR-107-G1-006-7R-1,6,HR_107,HR_085,G1,7R,1,232,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-01,,,86.55,86.55,16,8,61,78,24,3.8125,91.5,2.915692308,25.902,2024-04-05,25.902,2024-04-05,,,36.055,1.79,20.14245810055866,,0.04964637359589516,,-29.79,3.81,-29.79,3.81,1,1,1,1
HR-107-G1-008-38L,HR-107-G1-008-38L-3,8,HR_107,HR_085,G1,38L,3,353,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,31.45,31.45,6,0,8,15,6,1.333333333,8,2.59,25.402,2024-04-20,25.402,2024-04-20,,,,,,,,,-31.32,3.28,-31.32,3.28,1,1,1,1
HR-107-G2-001-15R,HR-107-G2-001-15R-2,1,HR_107,HR_085,G2,15R,2,15,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,0,0,0,0,0,,0,,19.626,2024-04-20,19.626,2024-04-20,,,,,,,,,,,-30.69,1.43,1,0,0,0
HR-107-G2-003-22R,HR-107-G2-003-22R-1,3,HR_107,HR_085,G2,22R,1,112,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,7.37,7.37,1,0,4,4,1,4,4,1.7275,,,23.935,2024-04-05,,,43.674,2.04,21.408823529411762,,0.046709712872647344,,-31.35,2.03,-31.35,2.03,1,1,1,1
HR-107-G2-004-30L,HR-107-G2-004-30L-3,4,HR_107,HR_085,G2,30L,3,165,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,5.87,5.87,0,1,0,0,1,,,,20.576,2024-04-05,20.576,2024-04-05,,,24.176,1.11,21.780180180180178,,0.04591330244870947,,-29.38,1.44,-29.38,1.44,1,1,0,0
HR-108-G1-002-14L,HR-108-G1-002-14L-5,2,HR_108,HR_069,G1,14L,5,59,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,5,2,3,6,7,0.6,4.2,3.8425,,,25.469,2024-04-05,,,,,,,,,,,,,1,1,1,1
HR-108-G1-005-38L,HR-108-G1-005-38L-3,5,HR_108,HR_069,G1,38L,3,218,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,23.97,23.97,4,1,1,4,5,0.25,1.25,4.22,,,,,,,80.387,4.71,17.067303609341828,,0.05859156331247589,,-29.72,3.78,-29.72,3.78,1,1,1,1
HR-108-G1-006-22L,HR-108-G1-006-22L-5,6,HR_108,HR_069,G1,22L,5,247,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,,,2.33,2.33,0,2,0,0,2,,,,19.148,2024-04-05,19.148,2024-04-05,,,27.53,1.61,17.099378881987576,,0.05848165637486379,,,,,,1,1,0,0
HR-108-G2-001-3R,HR-108-G2-001-3R-1,1,HR_108,HR_069,G2,3R,1,3,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,10.76,10.76,3,0,3,4,3,1,3,3.1725,,,16.511,2024-04-05,,,53.667,3.12,17.200961538461538,,0.05813628486779585,,-29.87,3.28,-29.87,3.28,1,1,1,1
HR-108-G2-004-1L,HR-108-G2-004-1L-5,4,HR_108,HR_069,G2,1L,5,136,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,25.52,25.52,7,2,16,16,9,2.285714286,20.57142857,3.023166667,21.526,2024-04-05,21.526,2024-04-05,,,35.578,2.34,15.204273504273507,,0.06577098206756983,,-30.05,2.99,-30.05,2.99,1,1,1,1
HR-108-G2-005-23L,HR-108-G2-005-23L-1,5,HR_108,HR_069,G2,23L,1,203,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,24.1,24.1,3,2,4,4,5,1.333333333,6.666666667,4.1425,15.056,2024-04-05,15.056,2024-04-05,,,,,,,,,-29.46,3.39,-29.46,3.39,1,1,1,1
HR-109-G1-006-16L,HR-109-G1-006-16L-5,6,HR_109,HR_148,G1,16L,5,241,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,2.19,2.19,1,0,0,1,1,0,0,,22.592,2024-04-05,22.592,2024-04-05,,,,,,,,,-30.33,1.84,-30.33,1.84,1,1,1,0
HR-109-G1-008-4L,HR-109-G1-008-4L-1,8,HR_109,HR_148,G1,4L,1,319,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,,,5,0,10,11,5,2,10,4.064,26.199,2024-04-05,26.199,2024-04-05,,,,,,,,,-29.36,4.23,-29.36,4.23,1,1,1,1
HR-109-G1-009-41R,HR-109-G1-009-41R-1,9,HR_109,HR_148,G1,41R,1,401,TRUE,2022-11-10,2022-11-13,,,,,,,,,2.99,2.99,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,0,1,0,0
HR-109-G2-001-37L,HR-109-G2-001-37L-4,1,HR_109,HR_148,G2,37L,4,37,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,0.73,0.73,0,0,0,0,0,,0,,22.938,2024-04-05,22.938,2024-04-05,,,,,,,,,,,,,1,0,0,0
HR-109-G2-005-22L,HR-109-G2-005-22L-1,5,HR_109,HR_148,G2,22L,1,202,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-02,,,30.58,30.58,12,2,19,29,14,1.583333333,22.16666667,3.166547619,15.391,2024-04-05,15.391,2024-04-05,,,,,,,,,-29.35,3.1,-29.35,3.1,1,1,1,1
HR-109-G2-005-35R,HR-109-G2-005-35R-5,5,HR_109,HR_148,G2,35R,5,215,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,34.47,34.47,3,5,7,7,8,2.333333333,18.66666667,2.928571429,,,,,,,,,,,,,-29.76,4.17,-29.76,4.17,1,1,1,1
HR-110-G1-005-17L,HR-110-G1-005-17L-5,5,HR_110,HR_057,G1,17L,5,197,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,9.24,9.24,2,0,4,8,2,2,4,1.7875,23.716,2024-04-05,23.716,2024-04-05,,,,,,,,,-30.06,2.16,-30.06,2.16,1,1,1,1
HR-110-G1-006-10R,HR-110-G1-006-10R-1,6,HR_110,HR_057,G1,10R,1,235,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,25.28,25.28,5,1,32,35,6,6.4,38.4,1.9776,21.209,2024-04-05,21.209,2024-04-05,,,,,,,,,-29.75,5.21,-29.75,5.21,1,1,1,1
HR-110-G1-007-14R,HR-110-G1-007-14R-5,7,HR_110,HR_057,G1,14R,5,283,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-05-04,395,1900-01-03,,,17.88,17.88,5,1,15,28,6,3,18,1.914,,,,,,,32.623,1.75,18.641714285714283,,0.053643135211353964,,-30.41,4.35,-30.41,4.35,1,1,1,1
HR-110-G2-001-19L,HR-110-G2-001-19L-5,1,HR_110,HR_057,G2,19L,5,19,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,2.91,2.91,1,0,0,4,1,0,0,,23.851,2024-04-20,23.851,2024-04-20,,,32.48,1.42,22.873239436619716,,0.0437192118226601,,,,,,1,1,1,0
HR-110-G2-004-26L,HR-110-G2-004-26L-1,4,HR_110,HR_057,G2,26L,1,161,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,8.12,8.12,2,0,3,8,2,1.5,3,1.73,,,,,,,38.825,1.61,24.114906832298136,,0.04146812620734063,,-29.55,2.12,-29.55,2.12,1,1,1,1
HR-110-G2-007-25R,HR-110-G2-007-25R-2,7,HR_110,HR_057,G2,25R,2,295,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,0.88,0.88,0,0,0,0,0,,0,,,,14.695,2024-04-20,,,,,,,,,,,,,1,0,0,0
HR-111-G1-001-12L,HR-111-G1-001-12L-4,1,HR_111,HR_115,G1,12L,4,12,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1.5,1.5,0,0,0,0,0,,0,,,,,,,,68.728,3.85,17.85142857142857,,0.056017925736235596,,,,,,1,0,0,0
HR-111-G1-001-27L,HR-111-G1-001-27L-5,1,HR_111,HR_115,G1,27L,5,27,TRUE,2022-11-10,2022-11-13,2024-05-04,541,538,2024-05-04,0,,,,2.08,2.08,1,0,1,2,1,1,1,2.41,,,,,,,38.285,2.1,18.230952380952377,,0.054851769622567596,,,,,,1,1,1,1
HR-111-G1-001-32R,HR-111-G1-001-32R-5,1,HR_111,HR_115,G1,32R,5,32,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,10.06,10.06,3,1,6,11,4,2,8,1.06875,,,,,,,19.718,1.24,15.901612903225807,,0.06288670250532508,,-32,4.15,-32,4.15,1,1,1,1
HR-111-G2-001-10R,HR-111-G2-001-10R-4,1,HR_111,HR_115,G2,10R,4,10,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,11.13,11.13,2,5,3,5,7,1.5,10.5,3.263333333,21.952,2024-04-05,21.952,2024-04-05,,,,,,,,,-31.12,2.52,-31.12,2.52,1,1,1,1
HR-111-G2-001-13R,HR-111-G2-001-13R-1,1,HR_111,HR_115,G2,13R,1,13,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,21.91,21.91,8,1,12,21,9,1.5,13.5,2.345,,,,,,,51.276,2.62,19.570992366412213,,0.05109602933146112,,-30.46,4.24,-30.46,4.24,1,1,1,1
HR-111-G2-008-38R,HR-111-G2-008-38R-1,8,HR_111,HR_115,G2,38R,1,353,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,12.92,12.92,2,1,0,1,3,0,0,,24.59,2024-04-20,24.59,2024-04-20,,,,,,,,,-30.67,5.3,-30.67,5.3,1,1,1,0
HR-112-G1-003-3L,HR-112-G1-003-3L-2,3,HR_112,HR_034,G1,3L,2,93,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,22.49,22.49,2,3,3,4,5,1.5,7.5,3.266666667,,,,,,,,,,,,,-30.35,4.21,-30.35,4.21,1,1,1,1
HR-112-G1-004-21R,HR-112-G1-004-21R-2,4,HR_112,HR_034,G1,21R,2,156,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,7.63,7.63,3,0,5,7,3,1.666666667,5,1.8525,24.316,2024-04-05,24.316,2024-04-05,,,30.931,1.3,23.793076923076924,,0.04202903236235492,,-30.86,1.73,-30.86,1.73,1,1,1,1
HR-112-G1-005-2L,HR-112-G1-005-2L-4,5,HR_112,HR_034,G1,2L,4,182,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,0,0,0,0,0,,0,,25.303,2024-04-05,25.303,2024-04-05,,,,,,,,,,,,,1,0,0,0
HR-112-G2-003-32R,HR-112-G2-003-32R-3,3,HR_112,HR_034,G2,32R,3,122,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,6.49,6.49,1,3,1,2,4,1,4,2.63,16.272,2024-05-04,16.272,2024-05-04,,,37.744,1.63,23.155828220858897,,0.04318567189487071,,-29.94,3.75,-29.94,3.75,1,1,1,1
HR-112-G2-006-13L,HR-112-G2-006-13L-2,6,HR_112,HR_034,G2,13L,2,238,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,7.96,7.96,3,1,4,7,4,1.333333333,5.333333333,2.566666667,22.226,2024-04-05,22.226,2024-04-05,,,,,,,,,-30.18,4.04,-30.18,4.04,1,1,1,1
HR-112-G2-009-25L,HR-112-G2-009-25L-2,9,HR_112,HR_034,G2,25L,2,385,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,3.65,3.65,0,3,0,0,3,,,,19.381,2024-04-20,19.381,2024-04-20,,,,,,,,,-31.73,1.53,-31.73,1.53,1,1,0,0
HR-113-G1-006-45R,HR-113-G1-006-45R-1,6,HR_113,HR_131,G1,45R,1,270,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,12.24,12.24,5,3,19,25,8,3.8,30.4,1.251052632,21.089,2024-03-23,21.089,2024-03-23,,,,,,,,,-29.83,3.16,-29.83,3.16,1,1,1,1
HR-113-G1-007-33L,HR-113-G1-007-33L-5,7,HR_113,HR_131,G1,33L,5,303,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-02,,,29.25,29.25,10,3,0,48,13,0,0,,22.119,2024-04-20,22.119,2024-04-20,,,61.234,2.87,21.33588850174216,,0.04686938628866316,,-31.1,4.51,-31.1,4.51,1,1,1,0
HR-113-G1-008-8L,HR-113-G1-008-8L-3,8,HR_113,HR_131,G1,8L,3,323,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-05-04,395,1900-01-03,,,19.94,19.94,11,3,53,68,14,4.818181818,67.45454545,1.747772727,22.033,2024-04-05,22.033,2024-04-05,33.026,1.81,33.026,1.81,18.246408839779008,18.246408839779008,0.054805304911282014,0.054805304911282014,-30.62,2.12,-30.62,2.12,1,1,1,1
HR-113-G2-004-38R,HR-113-G2-004-38R-3,4,HR_113,HR_131,G2,38R,3,173,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,,,5.05,5.05,1,2,2,2,3,2,6,3.63,,,20.526,2024-03-23,,,25.028,1.23,20.347967479674796,,0.04914495764743487,,-30.88,2.13,-30.88,2.13,1,1,1,1
HR-113-G2-007-29L,HR-113-G2-007-29L-5,7,HR_113,HR_131,G2,29L,5,299,TRUE,2022-11-10,2022-11-13,,,,,,,,,7.25,7.25,2,0,0,6,2,0,0,,,,,,,,17.763,0.94,18.8968085106383,,0.05291898890953104,,-30.2,1.85,-30.2,1.85,0,1,1,0
HR-113-G2-009-44R,HR-113-G2-009-44R-3,9,HR_113,HR_131,G2,44R,3,404,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,2.01,2.01,0,1,0,0,1,,,,,,,,,,,,,,,,-31.59,0.81,-31.59,0.81,1,1,0,0
HR-114-G1-002-2L,HR-114-G1-002-2L-5,2,HR_114,HR_148,G1,2L,5,47,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,10.85,10.85,2,0,4,8,2,2,4,2.215,23.189,2024-04-05,23.189,2024-04-05,,,,,,,,,-30.51,2.94,-30.51,2.94,1,1,1,1
HR-114-G1-005-29R,HR-114-G1-005-29R-1,5,HR_114,HR_148,G1,29R,1,209,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-04,,,29.39,29.39,6,3,24,32,9,4,36,2.79575,23.043,2024-04-05,23.043,2024-04-05,,,51.634,3.14,16.443949044585988,,0.06081264283224232,,-29.49,4.81,-29.49,4.81,1,1,1,1
HR-114-G1-008-3R,HR-114-G1-008-3R-4,8,HR_114,HR_148,G1,3R,4,318,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,3.26,3.26,1,0,0,5,1,0,0,,26.561,2024-04-05,26.561,2024-04-05,,,,,,,,,-30.29,0.96,-30.29,0.96,1,1,1,0
HR-114-G2-004-37R,HR-114-G2-004-37R-4,4,HR_114,HR_148,G2,37R,4,172,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,3.22,3.22,0,0,0,0,0,,0,,,,,,,,21.721,1.07,20.299999999999997,,0.049261083743842374,,,,,,1,0,0,0
HR-114-G2-007-34L,HR-114-G2-007-34L-1,7,HR_114,HR_148,G2,34L,1,304,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-02,,,,,4,0,9,11,4,2.25,9,1.7725,28.364,2024-04-20,28.364,2024-04-20,,,23.908,1.09,21.93394495412844,,0.04559143382968044,,,,,,1,1,1,1
HR-114-G2-009-12L,HR-114-G2-009-12L-2,9,HR_114,HR_148,G2,12L,2,372,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,7.35,7.35,2,2,7,11,4,3.5,14,2.362857143,20.805,2024-04-05,20.805,2024-04-05,,,,,,,,,-30.57,3.64,-30.57,3.64,1,1,1,1
HR-115-G1-001-40R,HR-115-G1-001-40R-3,1,HR_115,HR_074,G1,40R,3,40,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,1,0,0,2,1,0,0,,,,25.603,2024-04-05,,,41.363,2.11,19.603317535545024,,0.051011773807509125,,-30.61,2.03,-30.61,2.03,1,1,1,0
HR-115-G1-002-40L,HR-115-G1-002-40L-4,2,HR_115,HR_074,G1,40L,4,85,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,2.79,2.79,2,1,5,6,3,2.5,7.5,2.87,,,21.702,2024-04-05,,,,,,,,,-30.57,1.59,-30.57,1.59,1,1,1,1
HR-115-G2-004-36R,HR-115-G2-004-36R-4,4,HR_115,HR_074,G2,36R,4,171,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,11,11,2,1,11,11,3,5.5,16.5,1.797272727,,,,,,,30.939,1.22,25.35983606557377,,0.039432431558873916,,-30.57,0.96,-30.57,0.96,1,1,1,1
HR-115-G2-005-34L,HR-115-G2-005-34L-2,5,HR_115,HR_074,G2,34L,2,214,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,9.46,9.46,4,2,18,22,6,4.5,27,2.679705882,19.575,2024-04-05,19.575,2024-04-05,,,43.261,2.18,19.844495412844037,,0.05039180786389589,,-30.17,2.77,-30.17,2.77,1,1,1,1
HR-115-G2-009-15L,HR-115-G2-009-15L-5,9,HR_115,HR_074,G2,15L,5,375,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,11.68,11.68,0,2,0,0,2,,,,21.796,2024-04-05,21.796,2024-04-05,,,,,,,,,-28.97,3.64,-28.97,3.64,1,1,0,0
HR-116-G1-001-43R,HR-116-G1-001-43R-4,1,HR_116,HR_062,G1,43R,4,43,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1.54,1.54,1,0,3,3,1,3,3,0.9666666667,,,22.224,2024-04-05,,,46.859,3.04,15.414144736842106,,0.06487547749631874,,,,,,1,1,1,1
HR-116-G1-003-26R,HR-116-G1-003-26R-5,3,HR_116,HR_062,G1,26R,5,116,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,3.91,3.91,2,2,6,6,4,3,12,5.496666667,,,17.474,2024-04-05,,,36.561,2.6,14.061923076923076,,0.07111402860972074,,-31.9,1.55,-31.9,1.55,1,1,1,1
HR-116-G1-006-30R,HR-116-G1-006-30R-3,6,HR_116,HR_062,G1,30R,3,255,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,2.07,2.07,0,3,0,0,3,,,,,,,,,,,,,,,,,,,,1,1,0,0
HR-116-G2-003-37L,HR-116-G2-003-37L-3,3,HR_116,HR_062,G2,37L,3,127,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,1,2,6,6,3,6,18,2.545,,,,,,,20.756,1.11,18.699099099099097,,0.05347851223742533,,,,-30.21,3.79,1,1,1,1
HR-116-G2-008-19L,HR-116-G2-008-19L-5,8,HR_116,HR_062,G2,19L,5,334,TRUE,2022-11-10,2022-11-13,,,,,,,,,0.94,0.94,0,0,0,0,0,,0,,,,23.866,2024-04-20,,,,,,,,,,,,,0,0,0,0
HR-116-G2-009-16R,HR-116-G2-009-16R-2,9,HR_116,HR_062,G2,16R,2,376,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,45.1,45.1,8,0,8,14,8,1,8,2.834166667,24.162,2024-04-05,24.162,2024-04-05,,,,,,,,,-29.76,4.64,-29.76,4.64,1,1,1,1
HR-118-G1-004-17R,HR-118-G1-004-17R-5,4,HR_118,HR_147,G1,17R,5,152,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,3.26,3.26,2,0,4,6,2,2,4,0.95,,,,,,,22.92,1.28,17.90625,,0.055846422338568937,,,,,,1,1,1,1
HR-118-G1-008-23R,HR-118-G1-008-23R-2,8,HR_118,HR_147,G1,23R,2,338,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-01,,,5.78,5.78,4,0,0,0,4,0,0,,,,18.337,2024-04-05,,,,,,,,,-28.08,2.16,-28.08,2.16,1,1,1,0
HR-118-G1-009-8R,HR-118-G1-009-8R-3,9,HR_118,HR_147,G1,8R,3,368,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,7.87,7.87,2,0,0,4,2,0,0,,,,18.504,2024-03-23,,,14.291,0.99,14.435353535353537,,0.06927436848366104,,-29.6,2.62,-29.6,2.62,1,1,1,0
HR-118-G2-001-25L,HR-118-G2-001-25L-5,1,HR_118,HR_147,G2,25L,5,25,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,28.65,28.65,8,3,7,28,11,0.875,9.625,1.895416667,22.797,2024-04-20,22.797,2024-04-20,,,12.696,0.82,15.482926829268294,,0.0645872715816005,,-30.17,3.6,-30.17,3.6,1,1,1,1
HR-118-G2-005-1L,HR-118-G2-005-1L-3,5,HR_118,HR_147,G2,1L,3,181,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-16,41,,1900-01-02,1900-01-01,,,5,2,12,14,7,2.4,16.8,1.428333333,22.102,2024-04-05,22.102,2024-04-05,,,,,,,,,,,,,1,1,1,1
HR-118-G2-006-12R,HR-118-G2-006-12R-2,6,HR_118,HR_147,G2,12R,2,237,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,7.67,7.67,2,2,8,9,4,4,16,1.43625,,,22.581,2024-04-05,,,,,,,,,-30.11,3.59,-30.11,3.59,1,1,1,1
HR-119-G1-001-30L,HR-119-G1-001-30L-3,1,HR_119,HR_027,G1,30L,3,30,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,5.54,5.54,0,0,0,0,0,,0,,,,22.911,2024-04-05,,,31.008,1.58,19.6253164556962,,0.0509545923632611,,-31.6,1.69,-31.6,1.69,1,0,0,0
HR-119-G1-005-43L,HR-119-G1-005-43L-3,5,HR_119,HR_027,G1,43L,3,223,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,6.42,6.42,2,1,8,9,3,4,12,2.62625,17.496,2024-03-23,17.496,2024-03-23,,,,,,,,,-29.9,1.81,-29.9,1.81,1,1,1,1
HR-119-G1-006-6L,HR-119-G1-006-6L-4,6,HR_119,HR_027,G1,6L,4,231,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-05-04,395,1900-01-01,,,33.59,33.59,6,1,17,25,7,2.833333333,19.83333333,2.007058824,23.646,2024-03-23,23.646,2024-03-23,,,,,,,,,-30.08,3.41,-30.08,3.41,1,1,1,1
HR-119-G2-003-40R,HR-119-G2-003-40R-4,3,HR_119,HR_027,G2,40R,4,130,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,,,7.65,7.65,0,6,0,0,6,,,,21.863,2024-04-05,21.863,2024-04-05,,,39.499,1.82,21.702747252747255,,0.0460771158763513,,-32.27,4.7,-32.27,4.7,1,1,0,0
HR-119-G2-006-23R,HR-119-G2-006-23R-5,6,HR_119,HR_027,G2,23R,5,248,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,24.96,24.96,4,4,10,23,8,2.5,20,1.724,,,,,,,,,,,,,-30.7,4.41,-30.7,4.41,1,1,1,1
HR-121-G1-002-45R,HR-121-G1-002-45R-3,2,HR_121,HR_155,G1,45R,3,90,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,19.19,19.19,3,1,5,8,4,1.666666667,6.666666667,1.79,24.285,2024-04-05,24.285,2024-04-05,,,,,,,,,-30.19,3.01,-30.19,3.01,1,1,1,1
