Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,skel_weight_mg,Sym,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,leaf_area_mm2,leaf_dryweight_mg,SLA,d13C,sample_weight_mg,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2023,G1,5,172,AC_170,AC_185,4,TRUE,29L,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,NA,NA,NA,3.33,-,1,1,4,4,2,4,8,1.425,NA,NA,NA,NA,NA,-32.04,2.12,1,1,1,1
2023,G1,5,172,AC_170,AC_185,5,FALSE,29L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.04,2.12,0,NA,NA,NA
2023,G1,5,173,AC_216,AC_058,1,TRUE,30R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,1+,NA,NA,14.25,-,2,5,2,7,7,1,7,3.99,15.604,2023-04-28,22.507,1.29,17.447286821705426,-31.9,1.89,1,1,1,1
2023,G1,5,173,AC_216,AC_058,2,FALSE,30R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.604,2023-04-28,22.507,1.29,17.447286821705426,-31.9,1.89,1,NA,NA,NA
2023,G1,5,173,AC_216,AC_058,3,FALSE,30R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.604,2023-04-28,22.507,1.29,17.447286821705426,-31.9,1.89,1,NA,NA,NA
2023,G1,5,173,AC_216,AC_058,4,FALSE,30R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.604,2023-04-28,22.507,1.29,17.447286821705426,-31.9,1.89,1,NA,NA,NA
2023,G1,5,173,AC_216,AC_058,5,FALSE,30R,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.604,2023-04-28,22.507,1.29,17.447286821705426,-31.9,1.89,1,NA,NA,NA
2023,G1,5,173,AC_107,AC_130,1,TRUE,30L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37,-,1,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0
2023,G1,5,173,AC_107,AC_130,2,FALSE,30L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,5,173,AC_107,AC_130,3,FALSE,30L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,5,173,AC_107,AC_130,4,FALSE,30L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,5,173,AC_107,AC_130,5,FALSE,30L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,5,174,AC_061,AC_158,1,FALSE,31R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.92,0.95,0,NA,NA,NA
2023,G2,5,174,AC_061,AC_158,2,FALSE,31R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.92,0.95,0,NA,NA,NA
2023,G2,5,174,AC_061,AC_158,3,TRUE,31R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,X,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,-31.92,0.95,0,1,0,0
2023,G2,5,174,AC_061,AC_158,4,FALSE,31R,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.92,0.95,1,NA,NA,NA
2023,G2,5,174,AC_061,AC_158,5,FALSE,31R,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.92,0.95,1,NA,NA,NA
2023,G1,5,174,AC_168,AC_159,1,FALSE,31L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.69,2.43,0,NA,NA,NA
2023,G1,5,174,AC_168,AC_159,2,FALSE,31L,2022-10-17,2022-10-21,2023-04-14,179,175,2023-04-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.69,2.43,1,NA,NA,NA
2023,G1,5,174,AC_168,AC_159,3,FALSE,31L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.69,2.43,0,NA,NA,NA
2023,G1,5,174,AC_168,AC_159,4,FALSE,31L,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.69,2.43,1,NA,NA,NA
2023,G1,5,174,AC_168,AC_159,5,TRUE,31L,2022-10-17,2022-10-21,2023-04-14,179,175,2023-05-12,28,NA,NA,NA,NA,NA,5.17,-,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,-31.69,2.43,1,0,0,0
2023,G1,5,175,AC_186,AC_011,1,FALSE,32L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.68,1.4,1,NA,NA,NA
2023,G1,5,175,AC_186,AC_011,2,TRUE,32L,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,0,NA,NA,3.06,-,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,-31.68,1.4,1,0,0,0
2023,G1,5,175,AC_186,AC_011,3,FALSE,32L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.68,1.4,0,NA,NA,NA
2023,G1,5,175,AC_186,AC_011,4,FALSE,32L,2022-10-17,2022-10-21,2023-05-26,221,217,2023-05-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.68,1.4,1,NA,NA,NA
2023,G1,5,175,AC_186,AC_011,5,FALSE,32L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.68,1.4,1,NA,NA,NA
2023,G1,5,175,AC_039,AC_168,1,FALSE,32R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,5,175,AC_039,AC_168,2,FALSE,32R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,5,175,AC_039,AC_168,3,FALSE,32R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,5,175,AC_039,AC_168,4,FALSE,32R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,5,175,AC_039,AC_168,5,FALSE,32R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,5,176,AC_124,AC_100,1,FALSE,33R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.64,1.59,0,NA,NA,NA
2023,G1,5,176,AC_124,AC_100,2,FALSE,33R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.64,1.59,1,NA,NA,NA
2023,G1,5,176,AC_124,AC_100,3,FALSE,33R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.64,1.59,0,NA,NA,NA
2023,G1,5,176,AC_124,AC_100,4,FALSE,33R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.64,1.59,0,NA,NA,NA
2023,G1,5,176,AC_124,AC_100,5,TRUE,33R,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,NA,NA,NA,3.8,-,1,1,0,1,2,0,0,NA,NA,NA,NA,NA,NA,-31.64,1.59,1,1,1,0
2023,G1,5,176,AC_179,AC_114,1,FALSE,33L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.62,1.29,0,NA,NA,NA
2023,G1,5,176,AC_179,AC_114,2,TRUE,33L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,3.35,-,1,1,3,3,2,3,6,2.276666667,NA,NA,NA,NA,NA,-32.62,1.29,1,1,1,1
2023,G1,5,176,AC_179,AC_114,3,FALSE,33L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.62,1.29,0,NA,NA,NA
2023,G1,5,176,AC_179,AC_114,4,FALSE,33L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.62,1.29,0,NA,NA,NA
2023,G1,5,176,AC_179,AC_114,5,FALSE,33L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.62,1.29,0,NA,NA,NA
2023,G2,5,177,AC_007,AC_081,1,FALSE,34R,2022-10-17,2022-10-21,2023-04-14,179,175,2023-04-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.482,1.08,17.11296296296296,-31.95,1.4,1,NA,NA,NA
2023,G2,5,177,AC_007,AC_081,2,FALSE,34R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.482,1.08,17.11296296296296,-31.95,1.4,0,NA,NA,NA
2023,G2,5,177,AC_007,AC_081,3,TRUE,34R,2022-10-17,2022-10-21,2023-04-14,179,175,2023-05-12,28,NA,2023-04-14,1,NA,NA,6.93,X,1,2,7,7,3,7,21,2.117142857,NA,NA,18.482,1.08,17.11296296296296,-31.95,1.4,1,1,1,1
2023,G2,5,177,AC_007,AC_081,4,FALSE,34R,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.482,1.08,17.11296296296296,-31.95,1.4,1,NA,NA,NA
2023,G2,5,177,AC_007,AC_081,5,FALSE,34R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.482,1.08,17.11296296296296,-31.95,1.4,0,NA,NA,NA
2023,G1,5,177,AC_186,AC_153,1,FALSE,34L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.166,2023-04-14,39.953,2.72,14.688602941176471,-31.58,2.68,1,NA,NA,NA
2023,G1,5,177,AC_186,AC_153,2,FALSE,34L,2022-10-17,2022-10-21,2023-04-14,179,175,2023-05-12,28,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.166,2023-04-14,39.953,2.72,14.688602941176471,-31.58,2.68,1,NA,NA,NA
2023,G1,5,177,AC_186,AC_153,3,TRUE,34L,2022-10-17,2022-10-21,2023-04-14,179,175,2023-05-12,28,NA,2023-04-14,4,NA,NA,20.42,-,7,8,35,36,15,5,75,1.206,24.166,2023-04-14,39.953,2.72,14.688602941176471,-31.58,2.68,1,1,1,1
2023,G1,5,177,AC_186,AC_153,4,FALSE,34L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.166,2023-04-14,39.953,2.72,14.688602941176471,-31.58,2.68,0,NA,NA,NA
2023,G1,5,177,AC_186,AC_153,5,FALSE,34L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.166,2023-04-14,39.953,2.72,14.688602941176471,-31.58,2.68,1,NA,NA,NA
2023,G2,5,178,AC_039,AC_168,1,FALSE,35R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.716,2023-04-14,NA,NA,NA,NA,NA,1,NA,NA,NA
2023,G2,5,178,AC_039,AC_168,2,FALSE,35R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.716,2023-04-14,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,5,178,AC_039,AC_168,3,TRUE,35R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,2,NA,NA,NA,X,2,3,6,10,5,3,15,1.658333333,17.716,2023-04-14,NA,NA,NA,NA,NA,1,1,1,1
2023,G2,5,178,AC_039,AC_168,4,FALSE,35R,2022-10-17,2022-10-21,2023-04-14,179,175,2023-04-14,0,NA,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.716,2023-04-14,NA,NA,NA,NA,NA,1,NA,NA,NA
2023,G2,5,178,AC_039,AC_168,5,FALSE,35R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.716,2023-04-14,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,5,178,AC_094,AC_216,1,FALSE,35L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.721,2023-04-14,NA,NA,NA,-31,4.68,1,NA,NA,NA
2023,G2,5,178,AC_094,AC_216,2,FALSE,35L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.721,2023-04-14,NA,NA,NA,-31,4.68,0,NA,NA,NA
2023,G2,5,178,AC_094,AC_216,3,TRUE,35L,2022-10-17,2022-10-21,2023-04-14,179,175,2023-05-12,28,NA,2023-04-14,1,NA,NA,34.52,X,0,0,0,0,0,NA,0,NA,16.721,2023-04-14,NA,NA,NA,-31,4.68,1,0,0,0
2023,G2,5,178,AC_094,AC_216,4,FALSE,35L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.721,2023-04-14,NA,NA,NA,-31,4.68,0,NA,NA,NA
2023,G2,5,178,AC_094,AC_216,5,FALSE,35L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.721,2023-04-14,NA,NA,NA,-31,4.68,1,NA,NA,NA
2023,G1,5,179,AC_216,AC_034,1,FALSE,36R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.753,2023-04-14,NA,NA,NA,-32.69,5.24,0,NA,NA,NA
2023,G1,5,179,AC_216,AC_034,2,FALSE,36R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.753,2023-04-14,NA,NA,NA,-32.69,5.24,0,NA,NA,NA
2023,G1,5,179,AC_216,AC_034,3,TRUE,36R,2022-10-17,2022-10-21,2023-04-14,179,175,2023-05-12,28,NA,2023-04-14,NA,NA,NA,17.16,-,4,4,10,10,8,2.5,20,1.665,15.753,2023-04-14,NA,NA,NA,-32.69,5.24,1,1,1,1
2023,G1,5,179,AC_216,AC_034,4,FALSE,36R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.753,2023-04-14,NA,NA,NA,-32.69,5.24,0,NA,NA,NA
2023,G1,5,179,AC_216,AC_034,5,FALSE,36R,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.753,2023-04-14,NA,NA,NA,-32.69,5.24,1,NA,NA,NA
2023,G1,5,179,AC_064,AC_205,1,TRUE,36L,2022-10-17,2022-10-21,2023-04-14,179,175,2023-05-12,28,NA,2023-04-14,0,NA,NA,15.81,-,4,3,5,12,7,1.25,8.75,2.496,16.701,2023-04-14,46.76,2.46,19.008130081300813,-32.07,2.44,1,1,1,1
2023,G1,5,179,AC_064,AC_205,2,FALSE,36L,2022-10-17,2022-10-21,2023-04-14,179,175,2023-05-12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.701,2023-04-14,46.76,2.46,19.008130081300813,-32.07,2.44,1,NA,NA,NA
2023,G1,5,179,AC_064,AC_205,3,FALSE,36L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.701,2023-04-14,46.76,2.46,19.008130081300813,-32.07,2.44,0,NA,NA,NA
2023,G1,5,179,AC_064,AC_205,4,FALSE,36L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.701,2023-04-14,46.76,2.46,19.008130081300813,-32.07,2.44,1,NA,NA,NA
2023,G1,5,179,AC_064,AC_205,5,FALSE,36L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.701,2023-04-14,46.76,2.46,19.008130081300813,-32.07,2.44,1,NA,NA,NA
2023,G2,6,180,AC_156,AC_016,1,FALSE,1R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.503,2023-05-12,31.654,1.8,17.585555555555555,-31.61,4.36,0,NA,NA,NA
2023,G2,6,180,AC_156,AC_016,2,TRUE,1R,2022-10-17,2022-10-21,2023-05-12,207,203,2023-06-09,28,NA,2023-05-12,2,4,1,91.48,X,7,1,5,15,8,0.7142857143,5.714285714,1.098,24.503,2023-05-12,31.654,1.8,17.585555555555555,-31.61,4.36,1,1,1,1
2023,G2,6,180,AC_156,AC_016,3,FALSE,1R,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.503,2023-05-12,31.654,1.8,17.585555555555555,-31.61,4.36,1,NA,NA,NA
2023,G2,6,180,AC_156,AC_016,4,FALSE,1R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.503,2023-05-12,31.654,1.8,17.585555555555555,-31.61,4.36,0,NA,NA,NA
2023,G2,6,180,AC_156,AC_016,5,FALSE,1R,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.503,2023-05-12,31.654,1.8,17.585555555555555,-31.61,4.36,1,NA,NA,NA
2023,G1,6,180,AC_150,AC_083,1,FALSE,1L,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,2023-05-12,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.953,2023-05-12,20.295,1.57,12.92675159235669,NA,NA,1,NA,NA,NA
2023,G1,6,180,AC_150,AC_083,2,FALSE,1L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.953,2023-05-12,20.295,1.57,12.92675159235669,NA,NA,0,NA,NA,NA
2023,G1,6,180,AC_150,AC_083,3,FALSE,1L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.953,2023-05-12,20.295,1.57,12.92675159235669,NA,NA,0,NA,NA,NA
2023,G1,6,180,AC_150,AC_083,4,FALSE,1L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.953,2023-05-12,20.295,1.57,12.92675159235669,NA,NA,0,NA,NA,NA
2023,G1,6,180,AC_150,AC_083,5,TRUE,1L,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,1,NA,NA,4.31,-,1,0,0,3,1,0,0,NA,21.953,2023-05-12,20.295,1.57,12.92675159235669,NA,NA,1,1,1,0
2023,G1,6,181,AC_071,AC_115,1,FALSE,2L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.805,2024-04-28,29.08,1.44,20.194444444444443,-30.62,2.71,1,NA,NA,NA
2023,G1,6,181,AC_071,AC_115,2,FALSE,2L,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.805,2024-04-28,29.08,1.44,20.194444444444443,-30.62,2.71,1,NA,NA,NA
2023,G1,6,181,AC_071,AC_115,3,FALSE,2L,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.805,2024-04-28,29.08,1.44,20.194444444444443,-30.62,2.71,1,NA,NA,NA
2023,G1,6,181,AC_071,AC_115,4,FALSE,2L,2022-10-17,2022-10-21,2023-05-12,207,203,2023-06-09,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.805,2024-04-28,29.08,1.44,20.194444444444443,-30.62,2.71,1,NA,NA,NA
2023,G1,6,181,AC_071,AC_115,5,TRUE,2L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,NA,2023-04-28,2,1,NA,51.32,-,6,3,11,18,9,1.833333333,16.5,1.862962963,18.805,2024-04-28,29.08,1.44,20.194444444444443,-30.62,2.71,1,1,1,1
2023,G2,6,181,AC_002,AC_160,1,FALSE,2R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.681,2023-05-12,98.673,5.11,19.309784735812134,-31.48,3.05,1,NA,NA,NA
2023,G2,6,181,AC_002,AC_160,2,FALSE,2R,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.681,2023-05-12,98.673,5.11,19.309784735812134,-31.48,3.05,1,NA,NA,NA
2023,G2,6,181,AC_002,AC_160,3,FALSE,2R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.681,2023-05-12,98.673,5.11,19.309784735812134,-31.48,3.05,0,NA,NA,NA
2023,G2,6,181,AC_002,AC_160,4,TRUE,2R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,NA,2023-05-12,8,NA,NA,87.11,X,12,6,24,112,18,2,36,2.0235,26.681,2023-05-12,98.673,5.11,19.309784735812134,-31.48,3.05,1,1,1,1
2023,G2,6,181,AC_002,AC_160,5,FALSE,2R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.681,2023-05-12,98.673,5.11,19.309784735812134,-31.48,3.05,1,NA,NA,NA
2023,G1,6,182,AC_159,AC_094,1,FALSE,3L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,6,182,AC_159,AC_094,2,FALSE,3L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
