Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,sample_ID_SEG,sample_ID,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,skel_dryweight_mg,skel_dryweights_mg_SEG,Sym,closed_fruits,open_fruits,filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,msm_all,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2023,G1,3,81,BO_106,BO_131,1,FALSE,BO-131-G1-003-10R,BO-131-G1-003-10R-1,10R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,81,BO_106,BO_131,2,FALSE,BO-131-G1-003-10R,BO-131-G1-003-10R-2,10R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,81,BO_106,BO_131,3,FALSE,BO-131-G1-003-10R,BO-131-G1-003-10R-3,10R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,81,BO_106,BO_131,4,FALSE,BO-131-G1-003-10R,BO-131-G1-003-10R-4,10R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,81,BO_106,BO_131,5,FALSE,BO-131-G1-003-10R,BO-131-G1-003-10R-5,10R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,82,BO_199,BO_015,1,FALSE,BO-015-G2-003-11L,BO-015-G2-003-11L-1,11L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,82,BO_199,BO_015,2,FALSE,BO-015-G2-003-11L,BO-015-G2-003-11L-2,11L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,82,BO_199,BO_015,3,FALSE,BO-015-G2-003-11L,BO-015-G2-003-11L-3,11L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,82,BO_199,BO_015,4,FALSE,BO-015-G2-003-11L,BO-015-G2-003-11L-4,11L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,82,BO_199,BO_015,5,FALSE,BO-015-G2-003-11L,BO-015-G2-003-11L-5,11L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,82,BO_001,BO_048,1,FALSE,BO-048-G2-003-11R,BO-048-G2-003-11R-1,11R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,82,BO_001,BO_048,2,FALSE,BO-048-G2-003-11R,BO-048-G2-003-11R-2,11R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,82,BO_001,BO_048,3,FALSE,BO-048-G2-003-11R,BO-048-G2-003-11R-3,11R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,82,BO_001,BO_048,4,FALSE,BO-048-G2-003-11R,BO-048-G2-003-11R-4,11R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,82,BO_001,BO_048,5,FALSE,BO-048-G2-003-11R,BO-048-G2-003-11R-5,11R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,83,BO_163,BO_072,1,FALSE,BO-072-G2-003-12L,BO-072-G2-003-12L-1,12L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.324,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.25,2.89,0,NA,NA,NA
2023,G2,3,83,BO_163,BO_072,2,FALSE,BO-072-G2-003-12L,BO-072-G2-003-12L-2,12L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.324,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.25,2.89,0,NA,NA,NA
2023,G2,3,83,BO_163,BO_072,3,TRUE,BO-072-G2-003-12L,BO-072-G2-003-12L-3,12L,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,2023-05-17,NA,NA,NA,NA,10.49,10.49,X,0,4,0,0,4,NA,NA,NA,26.324,2023-05-17,26.324,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,-29.25,2.89,-29.25,2.89,1,1,0,0
2023,G2,3,83,BO_163,BO_072,4,FALSE,BO-072-G2-003-12L,BO-072-G2-003-12L-4,12L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.324,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.25,2.89,0,NA,NA,NA
2023,G2,3,83,BO_163,BO_072,5,FALSE,BO-072-G2-003-12L,BO-072-G2-003-12L-5,12L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.324,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.25,2.89,0,NA,NA,NA
2023,G1,3,83,BO_162,BO_108,1,FALSE,BO-108-G1-003-12R,BO-108-G1-003-12R-1,12R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,83,BO_162,BO_108,2,FALSE,BO-108-G1-003-12R,BO-108-G1-003-12R-2,12R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,83,BO_162,BO_108,3,FALSE,BO-108-G1-003-12R,BO-108-G1-003-12R-3,12R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,83,BO_162,BO_108,4,FALSE,BO-108-G1-003-12R,BO-108-G1-003-12R-4,12R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,83,BO_162,BO_108,5,FALSE,BO-108-G1-003-12R,BO-108-G1-003-12R-5,12R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,84,BO_198,BO_100,1,FALSE,BO-100-G1-003-13R,BO-100-G1-003-13R-1,13R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,84,BO_198,BO_100,2,FALSE,BO-100-G1-003-13R,BO-100-G1-003-13R-2,13R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,84,BO_198,BO_100,3,FALSE,BO-100-G1-003-13R,BO-100-G1-003-13R-3,13R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,84,BO_198,BO_100,4,FALSE,BO-100-G1-003-13R,BO-100-G1-003-13R-4,13R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,84,BO_198,BO_100,5,FALSE,BO-100-G1-003-13R,BO-100-G1-003-13R-5,13R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,84,BO_153,BO_177,1,FALSE,BO-177-G2-003-13L,BO-177-G2-003-13L-1,13L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,84,BO_153,BO_177,2,FALSE,BO-177-G2-003-13L,BO-177-G2-003-13L-2,13L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,84,BO_153,BO_177,3,FALSE,BO-177-G2-003-13L,BO-177-G2-003-13L-3,13L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,84,BO_153,BO_177,4,FALSE,BO-177-G2-003-13L,BO-177-G2-003-13L-4,13L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,84,BO_153,BO_177,5,FALSE,BO-177-G2-003-13L,BO-177-G2-003-13L-5,13L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,85,BO_170,BO_045,1,FALSE,BO-045-G1-003-14R,BO-045-G1-003-14R-1,14R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.78,4.79,0,NA,NA,NA
2023,G1,3,85,BO_170,BO_045,2,FALSE,BO-045-G1-003-14R,BO-045-G1-003-14R-2,14R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.78,4.79,0,NA,NA,NA
2023,G1,3,85,BO_170,BO_045,3,FALSE,BO-045-G1-003-14R,BO-045-G1-003-14R-3,14R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.78,4.79,0,NA,NA,NA
2023,G1,3,85,BO_170,BO_045,4,TRUE,BO-045-G1-003-14R,BO-045-G1-003-14R-4,14R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Jun,23.6,23.6,-,3,1,8,9,4,2.666666667,10.66666667,3.11875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.78,4.79,-30.78,4.79,0,1,1,1
2023,G1,3,85,BO_170,BO_045,5,FALSE,BO-045-G1-003-14R,BO-045-G1-003-14R-5,14R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.78,4.79,0,NA,NA,NA
2023,G1,3,85,BO_168,BO_180,1,FALSE,BO-180-G1-003-14L,BO-180-G1-003-14L-1,14L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.565,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.03,4.06,0,NA,NA,NA
2023,G1,3,85,BO_168,BO_180,2,FALSE,BO-180-G1-003-14L,BO-180-G1-003-14L-2,14L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.565,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.03,4.06,0,NA,NA,NA
2023,G1,3,85,BO_168,BO_180,3,FALSE,BO-180-G1-003-14L,BO-180-G1-003-14L-3,14L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.565,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.03,4.06,0,NA,NA,NA
2023,G1,3,85,BO_168,BO_180,4,TRUE,BO-180-G1-003-14L,BO-180-G1-003-14L-4,14L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,3,NA,NA,15-Jun,22.16,22.16,-,0,7,0,0,7,NA,NA,NA,20.565,2023-05-05,20.565,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,-30.03,4.06,-30.03,4.06,1,1,0,0
2023,G1,3,85,BO_168,BO_180,5,FALSE,BO-180-G1-003-14L,BO-180-G1-003-14L-5,14L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.565,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.03,4.06,0,NA,NA,NA
2023,G2,3,86,BO_074,BO_027,1,FALSE,BO-027-G2-003-15R,BO-027-G2-003-15R-1,15R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,86,BO_074,BO_027,2,FALSE,BO-027-G2-003-15R,BO-027-G2-003-15R-2,15R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,86,BO_074,BO_027,3,FALSE,BO-027-G2-003-15R,BO-027-G2-003-15R-3,15R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,86,BO_074,BO_027,4,FALSE,BO-027-G2-003-15R,BO-027-G2-003-15R-4,15R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,86,BO_074,BO_027,5,FALSE,BO-027-G2-003-15R,BO-027-G2-003-15R-5,15R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,86,BO_188,BO_154,1,FALSE,BO-154-G2-003-15L,BO-154-G2-003-15L-1,15L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.39,2.43,0,NA,NA,NA
2023,G2,3,86,BO_188,BO_154,2,FALSE,BO-154-G2-003-15L,BO-154-G2-003-15L-2,15L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.39,2.43,0,NA,NA,NA
2023,G2,3,86,BO_188,BO_154,3,TRUE,BO-154-G2-003-15L,BO-154-G2-003-15L-3,15L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,NA,1,1,NA,15-Jun,6.74,6.74,X,1,1,1,1,2,1,2,6.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.39,2.43,-28.39,2.43,1,1,1,1
2023,G2,3,86,BO_188,BO_154,4,FALSE,BO-154-G2-003-15L,BO-154-G2-003-15L-4,15L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.39,2.43,0,NA,NA,NA
2023,G2,3,86,BO_188,BO_154,5,FALSE,BO-154-G2-003-15L,BO-154-G2-003-15L-5,15L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.39,2.43,0,NA,NA,NA
2023,G2,3,87,BO_040,BO_171,1,FALSE,BO-171-G2-003-16R,BO-171-G2-003-16R-1,16R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,87,BO_040,BO_171,2,FALSE,BO-171-G2-003-16R,BO-171-G2-003-16R-2,16R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,87,BO_040,BO_171,3,FALSE,BO-171-G2-003-16R,BO-171-G2-003-16R-3,16R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,87,BO_040,BO_171,4,FALSE,BO-171-G2-003-16R,BO-171-G2-003-16R-4,16R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,87,BO_040,BO_171,5,FALSE,BO-171-G2-003-16R,BO-171-G2-003-16R-5,16R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,87,BO_069,BO_201,1,FALSE,BO-201-G2-003-16L,BO-201-G2-003-16L-1,16L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.07,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,87,BO_069,BO_201,2,FALSE,BO-201-G2-003-16L,BO-201-G2-003-16L-2,16L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.07,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,87,BO_069,BO_201,3,FALSE,BO-201-G2-003-16L,BO-201-G2-003-16L-3,16L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.07,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,3,87,BO_069,BO_201,4,TRUE,BO-201-G2-003-16L,BO-201-G2-003-16L-4,16L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,2023-05-05,3,2,NA,15-Jun,NA,NA,X,0,1,0,0,1,NA,NA,NA,27.07,2023-05-05,27.07,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
2023,G2,3,87,BO_069,BO_201,5,FALSE,BO-201-G2-003-16L,BO-201-G2-003-16L-5,16L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.07,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,88,BO_119,BO_013,1,FALSE,BO-013-G1-003-17R,BO-013-G1-003-17R-1,17R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,88,BO_119,BO_013,2,FALSE,BO-013-G1-003-17R,BO-013-G1-003-17R-2,17R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,3,88,BO_119,BO_013,3,FALSE,BO-013-G1-003-17R,BO-013-G1-003-17R-3,17R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
