Year,Gen,Location,Sequence,Donor,Recipient,Plant_ID,F_plant,sample_ID,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_06,FD_07,FD_08,FD_09,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweights_mg_SEG,closed_fruits,open_fruits,filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,latitude_SEG,longitude_SEG,msm_all,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,sample_ID_SEG,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2023,G1,18,52,BB_188,BB_171,3,TRUE,BB-171-G1-018-52L-3,52L,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-12,14,NA,NA,NA,NA,NA,NA,NA,85.87,85.87,1,1,1,1,2,1,2,38.31483,-123.06932,3.4,25.518,2024-03-29,25.518,2024-03-29,NA,NA,94.744,5.44,17.416176470588233,NA,0.057417883982099134,NA,BB-171-G1-018-52L,-28.77,2.79,-28.77,2.79,1,1,1,1
2023,G2,18,53,BB_141,BB_037,3,TRUE,BB-037-G2-018-53R-3,53R,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-12,28,NA,NA,NA,NA,NA,NA,NA,15.1,15.1,0,0,0,0,0,NA,0,38.31483,-123.06932,NA,NA,NA,31.469,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,BB-037-G2-018-53R,-29.33,4.03,-29.33,4.03,1,0,0,0
2023,G1,18,53,BB_051,BB_118,1,TRUE,BB-118-G1-018-53L-1,53L,2022-10-03,2022-10-06,2023-03-01,149,146,2023-05-10,70,NA,2023-05-10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,38.31483,-123.06932,NA,NA,NA,21.71,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-118-G1-018-53L,NA,NA,NA,NA,1,0,0,0
2023,G1,18,54,BB_001,BB_074,4,TRUE,BB-074-G1-018-54R-4,54R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-12,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,38.31483,-123.06932,NA,NA,NA,23.268,2024-02-15,NA,NA,59.195,2.76,21.447463768115945,NA,0.046625559591181684,NA,BB-074-G1-018-54R,NA,NA,-29.47,1.61,1,0,0,0
2023,G2,18,54,BB_055,BB_145,4,TRUE,BB-145-G2-018-54L-4,54L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-04-27,NA,NA,NA,NA,NA,NA,133.55,133.55,2,4,4,9,6,2,12,38.31483,-123.06932,5.955,19.838,2024-02-15,19.838,2024-02-15,NA,NA,117.521,2.58,45.55077519379845,NA,0.021953523200108915,NA,BB-145-G2-018-54L,-30.01,1.2,-30.01,1.2,1,1,1,1
2023,G2,19,55,BB_202,BB_018,4,TRUE,BB-018-G2-019-55R-4,55R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-04-26,2023-05-10,NA,NA,2,NA,NA,591.34,591.34,38,5,104,144,43,2.736842105,117.6842105,38.3148,-123.06935,3.973,25.21,2024-02-15,25.21,2024-02-15,NA,NA,130.368,7.61,17.1311432325887,NA,0.058373220422189495,NA,BB-018-G2-019-55R,-29.79,3.84,-29.79,3.84,1,1,1,1
2023,G1,19,55,BB_108,BB_097,3,TRUE,BB-097-G1-019-55L-3,55L,2022-10-03,2022-10-06,2023-03-01,149,146,2023-04-26,56,2023-04-26,NA,NA,NA,NA,NA,NA,74.8,74.8,1,1,4,5,2,4,8,38.3148,-123.06935,3.463333333,NA,NA,21.733,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,BB-097-G1-019-55L,-28.28,2.43,-28.28,2.43,1,1,1,1
2023,G1,19,56,BB_075,BB_079,3,TRUE,BB-079-G1-019-56L-3,56L,2022-10-03,2022-10-06,2023-04-26,205,202,2023-04-26,0,2023-04-26,NA,NA,NA,NA,NA,NA,13.07,13.07,2,0,6,6,2,3,6,38.3148,-123.06935,3.1375,27.69,2024-04-26,27.69,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,BB-079-G1-019-56L,-30.76,1.46,-30.76,1.46,1,1,1,1
2023,G1,20,58,BB_175,BB_104,3,TRUE,BB-104-G1-020-58L-3,58L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-04-27,2023-05-10,NA,NA,3,NA,NA,188.09,188.09,15,0,89,100,15,5.933333333,89,38.31482,-123.06939,5.484,24.64,2024-02-15,24.64,2024-02-15,66.058,3.38,66.058,3.38,19.543786982248523,19.543786982248523,0.05116715613551727,0.05116715613551727,BB-104-G1-020-58L,-30,2.15,-30,2.15,1,1,1,1
2023,G1,20,58,BB_014,BB_185,4,TRUE,BB-185-G1-020-58R-4,58R,2022-10-03,2022-10-06,2023-03-01,149,146,2023-04-12,42,NA,NA,NA,NA,NA,NA,NA,122.24,122.24,9,6,36,52,15,4,60,38.31482,-123.06939,3.014256823,NA,NA,21.357,2024-02-15,NA,NA,54.856,3.72,14.746236559139785,NA,0.06781391278984979,NA,BB-185-G1-020-58R,-31.33,4.01,-31.33,4.01,1,1,1,1
2023,G2,20,59,BB_202,BB_018,1,TRUE,BB-018-G2-020-59L-1,59L,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-10,42,2023-04-27,2023-05-10,NA,NA,NA,NA,NA,47.17,47.17,0,0,0,0,0,NA,0,38.31482,-123.06939,NA,NA,NA,27.417,2024-03-15,NA,NA,139.14,6.55,21.24274809160305,NA,0.04707488860140866,NA,BB-018-G2-020-59L,-31.11,2.31,-31.11,2.31,1,0,0,0
2023,G1,20,59,BB_125,BB_051,3,TRUE,BB-051-G1-020-59R-3,59R,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,2023-04-27,NA,NA,NA,NA,NA,NA,295.29,295.29,11,0,41,44,11,3.727272727,41,38.31482,-123.06939,4.053333333,34.029,2024-03-15,34.029,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-051-G1-020-59R,-30.11,2.19,-30.11,2.19,1,1,1,1
2023,G1,20,60,BB_141,BB_003,2,TRUE,BB-003-G1-020-60R-2,60R,2022-10-03,2022-10-06,2023-03-01,149,146,2023-05-10,70,2023-04-27,2023-05-10,NA,NA,3,NA,NA,349.68,349.68,17,0,89,89,17,5.235294118,89,38.31482,-123.06939,5.2535,22.374,2024-03-01,22.374,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,BB-003-G1-020-60R,-29.98,4.57,-29.98,4.57,1,1,1,1
2023,G2,20,60,BB_168,BB_046,2,TRUE,BB-046-G2-020-60L-2,60L,2022-10-03,2022-10-06,2023-04-12,191,188,2023-04-27,15,2023-04-27,NA,NA,NA,NA,NA,NA,35.35,35.35,4,1,5,8,5,1.25,6.25,38.31482,-123.06939,3.594,NA,NA,28.497,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,BB-046-G2-020-60L,-28.62,3.51,-28.62,3.51,1,1,1,1
2023,G2,21,61,BB_167,BB_114,1,TRUE,BB-114-G2-021-61R-1,61R,2022-10-03,2022-10-06,2023-03-01,149,146,2023-04-12,42,NA,NA,NA,NA,NA,NA,NA,156.44,156.44,11,0,42,45,11,3.818181818,42,38.3148,-123.0694,4.536814815,29.501,2024-03-15,29.501,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-114-G2-021-61R,-29.73,2.19,-29.73,2.19,1,1,1,1
2023,G2,21,61,BB_026,BB_153,5,TRUE,BB-153-G2-021-61L-5,61L,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-12,28,NA,NA,NA,NA,NA,NA,NA,137.94,137.94,4,3,8,9,7,2,14,38.3148,-123.0694,7.21625,29.867,2024-03-15,29.867,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-153-G2-021-61L,-30.19,2.62,-30.19,2.62,1,1,1,1
2023,G1,21,62,BB_001,BB_043,5,TRUE,BB-043-G1-021-62L-5,62L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-04-26,2023-05-10,NA,NA,13,NA,NA,1868.95,1868.95,59,15,368,433,74,6.237288136,461.559322,38.3148,-123.0694,2.258833333,18.869,2024-02-15,18.869,2024-02-15,NA,NA,46.166,2.81,16.429181494661922,NA,0.06086730494303167,NA,BB-043-G1-021-62L,-28.25,2.41,-28.25,2.41,1,1,1,1
2023,G2,21,62,BB_142,BB_093,4,TRUE,BB-093-G2-021-62R-4,62R,2022-10-03,2022-10-06,2023-03-01,149,146,2023-05-10,70,2023-04-26,2023-05-10,NA,NA,4,NA,NA,1394.63,1394.63,34,8,217,222,42,6.382352941,268.0588235,38.3148,-123.0694,3.921666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB-093-G2-021-62R,-28.21,2.73,-28.21,2.73,1,1,1,1
2023,G1,21,63,BB_057,BB_121,1,TRUE,BB-121-G1-021-63R-1,63R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-04-26,2023-05-10,NA,NA,1,NA,NA,820.46,820.46,26,5,123,161,31,4.730769231,146.6538462,38.3148,-123.0694,3.000867521,27.164,2024-03-15,27.164,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-121-G1-021-63R,-28.1,3.32,-28.1,3.32,1,1,1,1
2023,G2,22,64,BB_169,BB_076,2,TRUE,BB-076-G2-022-64L-2,64L,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-24,70,2023-04-27,2023-05-10,2023-05-24,NA,12,4,NA,515.63,515.63,29,10,133,137,39,4.586206897,178.862069,38.3148,-123.06955,4.489222222,29.595,2024-03-15,29.595,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-076-G2-022-64L,-30.31,3.76,-30.31,3.76,1,1,1,1
2023,G1,22,65,BB_213,BB_147,3,TRUE,BB-147-G1-022-65R-3,65R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-04-27,NA,NA,NA,NA,NA,NA,562.15,562.15,15,0,74,88,15,4.933333333,74,38.3148,-123.06955,2.542350427,21.769,2024-02-15,21.769,2024-02-15,NA,NA,178.322,10.44,17.08065134099617,NA,0.05854577674095176,NA,BB-147-G1-022-65R,-28.83,4.03,-28.83,4.03,1,1,1,1
2023,G1,22,66,BB_198,BB_035,5,TRUE,BB-035-G1-022-66R-5,66R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-04-27,NA,NA,NA,NA,NA,NA,17.6,17.6,2,0,8,9,2,4,8,38.3148,-123.06955,2.68125,NA,NA,25.268,2024-02-15,NA,NA,48.549,2.85,17.03473684210526,NA,0.05870357782858556,NA,BB-035-G1-022-66R,-30.46,2.68,-30.46,2.68,1,1,1,1
2023,G2,22,66,BB_169,BB_160,2,TRUE,BB-160-G2-022-66L-2,66L,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,2023-04-27,2023-05-10,NA,NA,1,NA,NA,317.83,317.83,9,0,32,40,9,3.555555556,32,38.3148,-123.06955,4.675850202,31.53,2024-03-15,31.53,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-160-G2-022-66L,-28.03,2.21,-28.03,2.21,1,1,1,1
2023,G1,23,67,BB_066,BB_019,4,TRUE,BB-019-G1-023-67L-4,67L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-04-26,2023-05-10,NA,NA,NA,NA,NA,145.26,145.26,7,3,47,47,10,6.714285714,67.14285714,38.31483,-123.06957,1.888,25.248,2024-02-15,25.248,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-019-G1-023-67L,-31.22,3.31,-31.22,3.31,1,1,1,1
2023,G2,23,67,BB_023,BB_206,1,TRUE,BB-206-G2-023-67R-1,67R,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,2023-04-26,2023-05-10,NA,NA,3,NA,NA,NA,NA,6,0,28,30,6,4.666666667,28,38.31483,-123.06957,4.110151515,30.902,2024-03-29,30.902,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,BB-206-G2-023-67R,NA,NA,NA,NA,1,1,1,1
2023,G1,23,68,BB_099,BB_061,3,TRUE,BB-061-G1-023-68L-3,68L,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,2023-04-26,2023-05-10,NA,NA,5,NA,NA,NA,NA,6,0,9,9,6,1.5,9,38.31483,-123.06957,4.3275,NA,NA,29.097,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-061-G1-023-68L,NA,NA,NA,NA,1,1,1,1
2023,G1,23,68,BB_051,BB_105,3,TRUE,BB-105-G1-023-68R-3,68R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-04-26,2023-05-10,NA,NA,1,NA,NA,188.46,188.46,1,1,0,15,2,0,0,38.31483,-123.06957,NA,26.527,2024-02-15,26.527,2024-02-15,NA,NA,132.736,10.03,13.233898305084745,NA,0.07556352459016394,NA,BB-105-G1-023-68R,-29.96,1.91,-29.96,1.91,1,1,1,0
2023,G1,23,69,BB_169,BB_076,2,TRUE,BB-076-G1-023-69L-2,69L,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,2023-04-26,2023-05-10,NA,NA,NA,NA,NA,199.66,199.66,9,1,56,64,10,6.222222222,62.22222222,38.31483,-123.06957,3.483212121,31.794,2024-03-15,31.794,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-076-G1-023-69L,-29.94,3.19,-29.94,3.19,1,1,1,1
2023,G2,23,69,BB_023,BB_078,1,TRUE,BB-078-G2-023-69R-1,69R,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,2023-04-26,2023-05-10,NA,NA,1,NA,NA,480.66,480.66,42,7,114,194,49,2.714285714,133,38.31483,-123.06957,3.622233974,NA,NA,25.025,2024-03-01,NA,NA,199.306,13.02,15.30768049155146,NA,0.06532668359206446,NA,BB-078-G2-023-69R,-30.22,2.42,-30.22,2.42,1,1,1,1
2023,G1,24,70,BB_176,BB_017,4,TRUE,BB-017-G1-024-70L-4,70L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-04-27,NA,NA,NA,NA,NA,NA,300.59,300.59,8,0,25,26,8,3.125,25,38.31481,-123.06961,3.490681818,23.628,2024-02-15,23.628,2024-02-15,NA,NA,63.763,4.11,15.514111922141117,NA,0.0644574439722096,NA,BB-017-G1-024-70L,-28.66,4.88,-28.66,4.88,1,1,1,1
2023,G2,24,70,BB_188,BB_171,2,TRUE,BB-171-G2-024-70R-2,70R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-04-27,NA,NA,NA,NA,NA,NA,39.45,39.45,2,0,5,5,2,2.5,5,38.31481,-123.06961,5.134166667,22.424,2024-02-15,22.424,2024-02-15,NA,NA,87.396,3.87,22.58294573643411,NA,0.04428120280104353,NA,BB-171-G2-024-70R,-29.86,2.32,-29.86,2.32,1,1,1,1
2023,G2,24,71,BB_028,BB_109,5,TRUE,BB-109-G2-024-71L-5,71L,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-12,28,NA,NA,NA,NA,NA,NA,NA,27.34,27.34,1,0,2,2,1,2,2,38.31481,-123.06961,2.175,33.884,2024-03-15,33.884,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-109-G2-024-71L,-30.79,2.66,-30.79,2.66,1,1,1,1
2023,G1,24,71,BB_197,BB_199,1,TRUE,BB-199-G1-024-71R-1,71R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-04-27,2023-05-10,NA,NA,2,NA,NA,164.69,164.69,0,0,0,0,0,NA,0,38.31481,-123.06961,NA,NA,NA,25.56,2024-02-15,NA,NA,134.155,6.77,19.816100443131464,NA,0.0504640155044538,NA,BB-199-G1-024-71R,-28.24,3.86,-28.24,3.86,1,0,0,0
2023,G1,24,72,BB_073,BB_084,2,TRUE,BB-084-G1-024-72L-2,72L,2022-10-03,2022-10-06,2023-03-01,149,146,2023-05-10,70,2023-04-27,2023-05-10,NA,NA,4,NA,NA,263.57,263.57,6,0,7,16,6,1.166666667,7,38.31481,-123.06961,4.151428571,NA,NA,24.261,2024-02-15,NA,NA,67.323,4.19,16.06754176610978,NA,0.062237274037104724,NA,BB-084-G1-024-72L,-29.91,4.36,-29.91,4.36,1,1,1,1
2023,G1,24,72,BB_194,BB_214,2,TRUE,BB-214-G1-024-72R-2,72R,2022-10-03,2022-10-06,2023-03-01,149,146,2023-04-27,57,2023-04-27,NA,NA,NA,NA,NA,NA,147.58,147.58,5,0,29,33,5,5.8,29,38.31481,-123.06961,3.240422078,NA,NA,NA,NA,NA,NA,43.389,2.65,16.373207547169812,NA,0.06107538777109405,NA,BB-214-G1-024-72R,-29.79,2.74,-29.79,2.74,1,1,1,1
2023,G2,25,73,BB_057,BB_121,2,TRUE,BB-121-G2-025-73R-2,73R,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-26,28,2023-04-26,NA,NA,NA,NA,NA,NA,136.13,136.13,6,3,27,27,9,4.5,40.5,38.31482,-123.06959,2.830085227,NA,NA,23.711,2024-02-15,NA,NA,184.295,11.51,16.01172893136403,NA,0.0624542174231531,NA,BB-121-G2-025-73R,-29.24,3.61,-29.24,3.61,1,1,1,1
2023,G1,25,73,BB_175,BB_172,4,TRUE,BB-172-G1-025-73L-4,73L,2022-10-03,2022-10-06,2023-03-01,149,146,2023-04-26,56,2023-04-26,NA,NA,NA,NA,NA,NA,136.14,136.14,2,1,13,13,3,6.5,19.5,38.31482,-123.06959,2.324615385,NA,NA,22.506,2024-02-15,NA,NA,84.629,5.79,14.616407599309154,NA,0.06841626392844061,NA,BB-172-G1-025-73L,-30.47,4.34,-30.47,4.34,1,1,1,1
2023,G1,25,74,BB_174,BB_002,5,TRUE,BB-002-G1-025-74L-5,74L,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-26,42,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,38.31482,-123.06959,NA,26.345,2024-03-15,26.345,2024-03-15,NA,NA,69.288,3.62,19.140331491712704,NA,0.052245699110957174,NA,BB-002-G1-025-74L,NA,NA,NA,NA,1,0,0,0
2023,G2,25,74,BB_026,BB_153,3,TRUE,BB-153-G2-025-74R-3,74R,2022-10-03,2022-10-06,2023-03-01,149,146,2023-05-10,70,2023-04-26,2023-05-10,NA,NA,1,NA,NA,150.93,150.93,3,2,4,12,5,1.333333333,6.666666667,38.31482,-123.06959,1.3275,NA,NA,NA,NA,NA,NA,88.788,4.46,19.90762331838565,NA,0.050232013335135384,NA,BB-153-G2-025-74R,-30.35,3.88,-30.35,3.88,1,1,1,1
2023,G2,25,75,BB_091,BB_098,3,TRUE,BB-098-G2-025-75R-3,75R,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-26,42,2023-04-26,NA,NA,NA,NA,NA,NA,266.94,266.94,19,0,55,65,19,2.894736842,55,38.31482,-123.06959,3.172333333,29.079,2024-03-15,29.079,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-098-G2-025-75R,-29.82,2.85,-29.82,2.85,1,1,1,1
2023,G1,25,75,BB_026,BB_153,3,TRUE,BB-153-G1-025-75L-3,75L,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,2023-04-26,2023-05-10,NA,NA,4,NA,NA,411.03,411.03,29,0,119,131,29,4.103448276,119,38.31482,-123.06959,2.738,NA,NA,19.351,2024-03-01,NA,NA,104.438,7.12,14.668258426966291,NA,0.06817441927267853,NA,BB-153-G1-025-75L,-30.5,3.41,-30.5,3.41,1,1,1,1
2023,G2,26,76,BB_176,BB_017,5,TRUE,BB-017-G2-026-76L-5,76L,2022-10-03,2022-10-06,2023-03-15,163,160,2023-03-15,0,NA,NA,NA,NA,NA,NA,NA,42.13,42.13,1,0,3,3,1,3,3,38.3149,-123.06961,2.443333333,29.092,2024-03-15,29.092,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-017-G2-026-76L,-30.22,2.53,-30.22,2.53,1,1,1,1
2023,G1,26,76,BB_001,BB_072,5,TRUE,BB-072-G1-026-76R-5,76R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,2023-04-27,NA,NA,NA,NA,NA,NA,302.06,302.06,6,0,31,31,6,5.166666667,31,38.3149,-123.06961,2.420666667,NA,NA,26.085,2024-02-15,NA,NA,113.706,7.22,15.74875346260388,NA,0.06349708898387067,NA,BB-072-G1-026-76R,-28.18,2.88,-28.18,2.88,1,1,1,1
2023,G2,26,77,BB_108,BB_189,2,TRUE,BB-189-G2-026-77L-2,77L,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-27,29,2023-04-27,NA,NA,NA,NA,NA,NA,216.47,216.47,7,0,40,40,7,5.714285714,40,38.3149,-123.06961,2.9155,30.999,2024-03-29,30.999,2024-03-29,NA,NA,51.022,3.52,14.494886363636363,NA,0.06898984751675748,NA,BB-189-G2-026-77L,-30.03,4.03,-30.03,4.03,1,1,1,1
2023,G1,27,79,BB_122,BB_126,1,TRUE,BB-126-G1-027-79L-1,79L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-26,70,2023-04-26,NA,NA,NA,NA,NA,NA,296.1,296.1,2,2,8,8,4,4,16,38.31495,-123.06969,2.98375,28.32,2024-02-15,28.32,2024-02-15,NA,NA,51.886,3.6,14.412777777777778,NA,0.06938287784758894,NA,BB-126-G1-027-79L,-29.66,3.14,-29.66,3.14,1,1,1,1
2023,G1,27,79,BB_038,BB_149,5,TRUE,BB-149-G1-027-79R-5,79R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-24,69,2023-04-26,2023-05-10,2023-05-24,NA,1,0,NA,361.74,361.74,8,1,60,60,9,7.5,67.5,38.31495,-123.06969,5.874833333,NA,NA,26.2,2024-03-01,NA,NA,71.684,4.9,14.629387755102039,NA,0.06835556051559624,NA,BB-149-G1-027-79R,-27.92,2.18,-27.92,2.18,1,1,1,1
2023,G1,27,80,BB_065,BB_013,5,TRUE,BB-013-G1-027-80R-5,80R,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-26,70,2023-04-26,NA,NA,NA,NA,NA,NA,517.81,517.81,5,11,10,18,16,2,32,38.31495,-123.06969,3.438125,27.367,2024-02-15,27.367,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-013-G1-027-80R,-30.74,4.58,-30.74,4.58,1,1,1,1
2023,G1,27,80,BB_194,BB_163,5,TRUE,BB-163-G1-027-80L-5,80L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-26,70,2023-04-26,NA,NA,NA,NA,NA,NA,348.66,348.66,8,1,15,16,9,1.875,16.875,38.31495,-123.06969,5.553333333,24.718,2024-02-15,24.718,2024-02-15,NA,NA,121.998,6.07,20.098517298187808,NA,0.04975491401498385,NA,BB-163-G1-027-80L,-30.74,4.28,-30.74,4.28,1,1,1,1
2023,G2,27,81,BB_115,BB_020,2,TRUE,BB-020-G2-027-81R-2,81R,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-26,41,2023-04-26,NA,NA,NA,NA,NA,NA,39.42,39.42,1,1,2,3,2,2,4,38.31495,-123.06969,2.005,31.317,2024-03-15,31.317,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,BB-020-G2-027-81R,-29.34,3.68,-29.34,3.68,1,1,1,1
2023,G1,27,81,BB_173,BB_095,4,TRUE,BB-095-G1-027-81L-4,81L,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-10,42,2023-04-26,2023-05-10,NA,NA,1,NA,NA,NA,NA,3,0,12,12,3,4,12,38.31495,-123.06969,5.386666667,NA,NA,29.944,2024-03-15,NA,NA,156.762,12.24,12.80735294117647,NA,0.0780801469743943,NA,BB-095-G1-027-81L,NA,NA,NA,NA,1,1,1,1
2023,G1,28,82,BB_167,BB_008,1,TRUE,BB-008-G1-028-82L-1,82L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-04-27,NA,NA,NA,NA,NA,NA,258.4,258.4,7,2,19,30,9,2.714285714,24.42857143,38.31492,-123.06968,4.088421053,NA,NA,24.036,2024-02-15,NA,NA,120.002,9.01,13.318756936736959,NA,0.07508208196530058,NA,BB-008-G1-028-82L,-28.91,2.92,-28.91,2.92,1,1,1,1
2023,G2,28,82,BB_176,BB_059,4,TRUE,BB-059-G2-028-82R-4,82R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-05-10,69,2023-04-27,2023-05-10,NA,NA,1,NA,NA,550.31,550.31,13,8,62,74,21,4.769230769,100.1538462,38.31492,-123.06968,4.603666667,36.288,2024-03-16,36.288,2024-03-16,31.302,1.51,31.302,1.51,20.72980132450331,20.72980132450331,0.048239729090792924,0.048239729090792924,BB-059-G2-028-82R,-29.67,3.05,-29.67,3.05,1,1,1,1
2023,G1,28,83,BB_162,BB_080,2,TRUE,BB-080-G1-028-83L-2,83L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-04-27,2023-05-10,NA,NA,1,NA,NA,104.49,104.49,6,1,4,6,7,0.6666666667,4.666666667,38.31492,-123.06968,5.828333333,19.711,2024-02-15,19.711,2024-02-15,NA,NA,63.726,2.8,22.759285714285717,NA,0.043938110033581265,NA,BB-080-G1-028-83L,-29.04,3.89,-29.04,3.89,1,1,1,1
2023,G1,28,83,BB_014,BB_185,1,TRUE,BB-185-G1-028-83R-1,83R,2022-10-03,2022-10-06,2023-03-02,150,147,2023-05-10,69,2023-04-27,2023-05-10,NA,NA,1,NA,NA,92.03,92.03,15,1,27,43,16,1.8,28.8,38.31492,-123.06968,4.028819444,25.387,2024-03-16,25.387,2024-03-16,NA,NA,127.133,3.83,33.19399477806788,NA,0.030125931111513144,NA,BB-185-G1-028-83R,-29.03,3.82,-29.03,3.82,1,1,1,1
2023,G1,28,84,BB_182,BB_021,3,TRUE,BB-021-G1-028-84L-3,84L,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-04-27,2023-05-10,NA,NA,NA,NA,NA,297.98,297.98,21,8,146,156,29,6.952380952,201.6190476,38.31492,-123.06968,2.973857143,NA,NA,20.225,2024-02-15,NA,NA,42.321,2.88,14.694791666666667,NA,0.06805132203870419,NA,BB-021-G1-028-84L,-30.69,3.66,-30.69,3.66,1,1,1,1
2023,G1,28,84,BB_014,BB_152,4,TRUE,BB-152-G1-028-84R-4,84R,2022-10-03,2022-10-06,2023-04-12,191,188,2023-04-27,15,2023-04-27,NA,NA,NA,NA,NA,NA,64.21,64.21,5,1,13,13,6,2.6,15.6,38.31492,-123.06968,5.135555556,NA,NA,23.975,2024-03-02,NA,NA,79.399,3.49,22.750429799426932,NA,0.04395521354173227,NA,BB-152-G1-028-84R,-31.52,2.35,-31.52,2.35,1,1,1,1
2023,G2,29,85,BB_175,BB_104,2,TRUE,BB-104-G2-029-85L-2,85L,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-26,55,2023-04-26,NA,NA,NA,NA,NA,NA,727.18,727.18,31,0,157,202,31,5.064516129,157,38.31489,-123.06966,2.00547343,NA,NA,23.323,2024-02-15,NA,NA,72.582,4.34,16.723963133640552,NA,0.059794439392686895,NA,BB-104-G2-029-85L,-29.56,2.74,-29.56,2.74,1,1,1,1
