Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,sample_ID_SEG,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweights_mg_SEG,closed_fruits,open_fruits,filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,msm_all,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds,Cohort,Block,Replicated,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,days_germ2flower,corolla_area_mm2,corolla_area_mm2_SEG,sd_msm_all,est_fecundity_int,surv_to_germ,skel_dryweights_mg
2023,G2,7,234,AC_150,AC_110,5,TRUE,AC-110-G2-007-20L,20L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-05,NA,NA,35.64,35.64,7,4,34,45,11,4.857142857,53.42857143,1.171333333,24.049,2024-04-28,24.049,2024-04-28,NA,NA,43.553,3.84,11.341927083333331,NA,0.08816843845429706,NA,-31.58,5.19,-31.58,5.19,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.64
2023,G2,7,235,AC_064,AC_017,3,TRUE,AC-017-G2-007-21R,21R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-02,NA,NA,12.64,12.64,1,3,2,2,4,2,8,2.1,NA,NA,NA,NA,NA,NA,25.231,1.7,14.841764705882357,NA,0.06737743252348301,NA,-31.83,5.5,-31.83,5.5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.64
2023,G2,7,236,AC_198,AC_051,1,TRUE,AC-051-G2-007-22L,22L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,7.31,7.31,1,1,2,2,2,2,4,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.1,1.28,-31.1,1.28,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31
2023,G2,7,236,AC_064,AC_086,5,TRUE,AC-086-G2-007-22R,22R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-04,NA,NA,19.84,19.84,5,1,17,22,6,3.4,20.4,1.345294118,17.333,2024-04-28,17.333,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-30.27,4.57,-30.27,4.57,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.84
2023,G2,7,237,AC_089,AC_057,2,TRUE,AC-057-G2-007-23R,23R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,1,0,2,2,1,2,2,1.725,NA,NA,NA,NA,NA,NA,41.376,3.4,12.169411764705885,NA,0.08217324052590874,NA,-31.99,2.72,-31.99,2.72,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,7,237,AC_002,AC_104,1,TRUE,AC-104-G2-007-23L,23L,2022-10-17,2022-10-21,2024-04-14,545,541,2024-05-12,28,1900-01-01,NA,NA,NA,NA,2,1,7,7,3,3.5,10.5,1.664285714,24.109,2023-04-14,24.109,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,7,238,AC_007,AC_081,1,TRUE,AC-081-G2-007-24R,24R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,2.19,2.19,1,1,2,2,2,2,4,1.34,NA,NA,NA,NA,NA,NA,23.308,1.38,16.88985507246377,NA,0.05920713917968079,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19
2023,G1,7,238,AC_091,AC_218,5,TRUE,AC-218-G1-007-24L,24L,2022-10-17,2022-10-21,2024-04-14,545,541,2024-05-12,28,1900-01-01,NA,NA,NA,NA,0,3,0,0,3,NA,NA,NA,18.439,2023-04-14,18.439,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,-30.87,2.32,-30.87,2.32,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,7,239,AC_179,AC_114,2,TRUE,AC-114-G1-007-25L,25L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,1.66,1.66,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66
2023,G1,7,240,AC_008,AC_092,5,TRUE,AC-092-G1-007-26R,26R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,2.85,2.85,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85
2023,G2,7,241,AC_064,AC_017,5,TRUE,AC-017-G2-007-27R,27R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,NA,NA,4,3,17,20,7,4.25,29.75,1.497647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.41,4.87,-31.41,4.87,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,7,242,AC_045,AC_151,1,TRUE,AC-151-G1-007-28L,28L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,NA,NA,NA,0.73,0.73,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73
2023,G2,7,242,AC_091,AC_189,2,TRUE,AC-189-G2-007-28R,28R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,NA,1,1,10,12,2,10,20,0.957,NA,NA,17.462,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,-30.19,2.64,-30.19,2.64,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,7,243,AC_102,AC_178,4,TRUE,AC-178-G2-007-29L,29L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,2,2,0,3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.4,0.74,-31.4,0.74,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2023,G1,7,243,AC_094,AC_216,5,TRUE,AC-216-G1-007-29R,29R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,4.14,4.14,3,3,9,10,6,3,18,1.476666667,NA,NA,17.76,2023-04-14,NA,NA,22.899,1.61,14.222981366459628,NA,0.07030874710686055,NA,-30.43,1.95,-30.43,1.95,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14
2023,G2,7,244,AC_045,AC_096,1,TRUE,AC-096-G2-007-30L,30L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,1.85,1.85,1,0,0,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85
2023,G2,7,245,AC_179,AC_114,2,TRUE,AC-114-G2-007-31L,31L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,11.23,11.23,2,1,15,15,3,7.5,22.5,0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.69,2.65,-31.69,2.65,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.23
2023,G2,7,245,AC_045,AC_123,3,TRUE,AC-123-G2-007-31R,31R,2022-10-17,2022-10-21,2024-04-14,545,541,2024-04-28,14,NA,NA,NA,2.78,2.78,2,2,4,4,4,2,8,1.325,17.201,2023-04-14,17.201,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78
2023,G2,7,246,AC_216,AC_034,2,TRUE,AC-034-G2-007-32R,32R,2022-10-17,2022-10-21,2024-04-14,545,541,2024-05-12,28,NA,NA,NA,NA,NA,1,4,3,3,5,3,15,0.7533333333,15.641,2023-04-14,15.641,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,-31.42,3.27,-31.42,3.27,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,7,246,AC_150,AC_083,2,TRUE,AC-083-G2-007-32L,32L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,NA,1,2,2,2,3,2,6,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,7,247,AC_169,AC_075,4,TRUE,AC-075-G1-007-33R,33R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,2.83,2.83,1,2,2,2,3,2,6,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83
2023,G2,7,247,AC_094,AC_216,5,TRUE,AC-216-G2-007-33L,33L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,3.29,3.29,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.67,0.75,-30.67,0.75,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29
2023,G1,7,248,AC_207,AC_082,1,TRUE,AC-082-G1-007-34R,34R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,3.92,3.92,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.72,2.27,-31.72,2.27,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92
2023,G1,7,248,AC_177,AC_107,5,TRUE,AC-107-G1-007-34L,34L,2022-10-17,2022-10-21,2024-04-14,545,541,2024-04-14,0,NA,NA,NA,2.69,2.69,0,0,0,0,0,NA,0,NA,19.167,2023-04-14,19.167,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,-30.01,1.29,-30.01,1.29,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69
2023,G1,7,249,AC_015,AC_097,5,TRUE,AC-097-G1-007-35L,35L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,3,4,9,12,7,3,21,1.027777778,NA,NA,22.539,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,-31.44,2.12,-31.44,2.12,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,7,249,AC_177,AC_211,1,TRUE,AC-211-G2-007-35R,35R,2022-10-17,2022-10-21,2024-04-14,545,541,2024-04-28,14,NA,NA,NA,10.59,10.59,2,3,2,5,5,1,5,0.785,18.995,2023-04-14,18.995,2023-04-14,NA,NA,45.408,3.1,14.647741935483872,NA,0.06826990838618745,NA,-31.08,3.37,-31.08,3.37,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.59
2023,G2,7,250,AC_124,AC_030,5,TRUE,AC-030-G2-007-36R,36R,2022-10-17,2022-10-21,2024-04-14,545,541,2024-05-12,28,1900-01-02,NA,NA,37.2,37.2,2,9,4,4,11,2,22,3.235,20.007,2023-04-14,20.007,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,-31.43,3.89,-31.43,3.89,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2
2023,G2,7,250,AC_061,AC_052,3,TRUE,AC-052-G2-007-36L,36L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-02,NA,NA,11.91,11.91,1,1,7,7,2,7,14,1.801428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.73,4.25,-31.73,4.25,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.91
2023,G1,8,251,AC_186,AC_011,5,TRUE,AC-011-G1-008-1R,1R,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,1900-01-01,NA,NA,17.44,17.44,3,0,0,6,3,0,0,NA,18.89,2023-05-12,18.89,2023-05-12,NA,NA,45.403,2.97,15.287205387205386,NA,0.06541417967975685,NA,-31.78,4.86,-31.78,4.86,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.44
2023,G2,8,251,AC_195,AC_193,1,TRUE,AC-193-G2-008-1L,1L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,1900-01-01,NA,NA,1.56,1.56,1,0,0,4,1,0,0,NA,19.38,2023-05-12,19.38,2023-05-12,NA,NA,57.105,3.27,17.463302752293576,NA,0.05726293669556082,NA,NA,NA,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56
2023,G2,8,252,AC_125,AC_038,4,TRUE,AC-038-G2-008-2L,2L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,1900-01-03,NA,NA,11.54,11.54,3,0,0,2,3,0,0,NA,21.154,2023-05-12,21.154,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,-31,2.81,-31,2.81,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.54
2023,G2,8,252,AC_102,AC_191,1,TRUE,AC-191-G2-008-2R,2R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,1900-01-03,NA,NA,NA,NA,12,0,16,38,12,1.333333333,16,1.505714286,21.249,2024-04-28,21.249,2024-04-28,NA,NA,55.731,3.34,16.685928143712577,NA,0.05993073872709981,NA,-31.69,4.34,-31.69,4.34,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,8,253,AC_125,AC_038,2,TRUE,AC-038-G1-008-3R,3R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,1900-01-02,NA,NA,NA,NA,3,0,2,3,3,0.6666666667,2,2.37,NA,NA,NA,NA,NA,NA,22.03,1.3,16.946153846153848,NA,0.05901044030866999,NA,-30.28,1.01,-30.28,1.01,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,8,253,AC_039,AC_148,4,TRUE,AC-148-G2-008-3L,3L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,1900-01-01,NA,NA,3.54,3.54,2,0,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54
2023,G2,8,254,AC_068,AC_089,3,TRUE,AC-089-G2-008-4R,4R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-02,NA,NA,53.5,53.5,8,0,17,36,8,2.125,17,1.715928571,23.212,2023-05-12,23.212,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,-29.67,1.93,-29.67,1.93,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5
2023,G1,8,255,AC_052,AC_131,5,TRUE,AC-131-G1-008-5L,5L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,1.19,1.19,0,0,0,0,0,NA,0,NA,8.775,2024-04-28,8.775,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19
2023,G2,8,255,AC_091,AC_218,1,TRUE,AC-218-G2-008-5R,5R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,NA,NA,NA,NA,12,0,12,33,12,1,12,1.486857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.22,2.29,-30.22,2.29,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,8,256,AC_160,AC_186,2,TRUE,AC-186-G1-008-6R,6R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-02,NA,NA,17.03,17.03,5,1,18,19,6,3.6,21.6,1.032777778,19.318,2024-04-28,19.318,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-30.67,1.47,-30.67,1.47,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.03
2023,G1,8,256,AC_165,AC_206,1,TRUE,AC-206-G1-008-6L,6L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,3.36,3.36,2,0,12,16,2,6,12,0.9625,NA,NA,22.54,2024-04-28,NA,NA,45.604,3.56,12.810112359550562,NA,0.07806332777826507,NA,-30.61,2.2,-30.61,2.2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36
2023,G2,8,258,AC_064,AC_017,1,TRUE,AC-017-G2-008-8R,8R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,10.63,10.63,3,1,5,6,4,1.666666667,6.666666667,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.4,1.67,-31.4,1.67,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.63
2023,G1,8,258,AC_177,AC_211,1,TRUE,AC-211-G1-008-8L,8L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-02,NA,NA,31.13,31.13,7,1,13,18,8,1.857142857,14.85714286,2.172916667,20.267,2024-04-28,20.267,2024-04-28,NA,NA,69.425,5.14,13.506809338521402,NA,0.07403673028447964,NA,-30.64,1.84,-30.64,1.84,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.13
2023,G2,8,259,AC_170,AC_185,4,TRUE,AC-185-G2-008-9L,9L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-04,NA,NA,15.58,15.58,5,5,14,19,10,2.8,28,0.7978571429,18.607,2024-04-28,18.607,2024-04-28,NA,NA,39.391,2.44,16.143852459016394,NA,0.06194308344545708,NA,-32.41,2.42,-32.41,2.42,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.58
2023,G2,8,260,AC_124,AC_100,1,TRUE,AC-100-G2-008-10L,10L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-03,NA,NA,19.78,19.78,9,1,32,41,10,3.555555556,35.55555556,1.8535,18.719,2024-04-28,18.719,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-31.08,2.09,-31.08,2.09,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.78
2023,G2,8,260,AC_168,AC_142,2,TRUE,AC-142-G2-008-10R,10R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,15.18,2024-04-28,15.18,2024-04-28,NA,NA,35.015,3.55,9.86338028169014,NA,0.1013851206625732,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,8,261,AC_091,AC_204,4,TRUE,AC-204-G1-008-11L,11L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-03,NA,NA,37.5,37.5,6,4,8,21,10,1.333333333,13.33333333,1.53,23.311,2024-04-28,23.311,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-31.59,1.19,-31.59,1.19,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5
2023,G1,8,262,AC_198,AC_072,2,TRUE,AC-072-G1-008-12R,12R,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,NA,NA,NA,4.19,4.19,1,0,0,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.47,1.29,-31.47,1.29,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19
2023,G1,8,263,AC_207,AC_082,2,TRUE,AC-082-G1-008-13R,13R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,6.2,6.2,1,1,0,2,2,0,0,NA,17.948,2024-04-28,17.948,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-30.72,2.27,-30.72,2.27,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2
2023,G1,8,264,AC_096,AC_074,5,TRUE,AC-074-G1-008-14R,14R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,16.03,16.03,3,3,10,12,6,3.333333333,20,1.67,19.948,2024-04-28,19.948,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-30.9,1.6,-30.9,1.6,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.03
2023,G1,8,265,AC_002,AC_160,1,TRUE,AC-160-G1-008-15R,15R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,6.44,6.44,2,1,4,6,3,2,6,1.8025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.89,4.58,-30.89,4.58,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.44
2023,G2,8,265,AC_002,AC_160,1,TRUE,AC-160-G2-008-15L,15L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,6.24,6.24,0,3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.89,1.53,-30.89,1.53,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.24
2023,G2,8,266,AC_156,AC_005,2,TRUE,AC-005-G2-008-16R,16R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,3.15,3.15,0,1,0,0,1,NA,NA,NA,NA,NA,21.893,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-31.9,0.97,-31.9,0.97,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15
2023,G2,8,266,AC_052,AC_133,5,TRUE,AC-133-G2-008-16L,16L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,1900-01-01,1900-01-01,NA,56.96,56.96,5,4,8,12,9,1.6,14.4,1.4625,21.977,2024-04-28,21.977,2024-04-28,NA,NA,46.362,3.02,15.351655629139074,NA,0.06513955394504119,NA,-30.31,4.55,-30.31,4.55,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.96
2023,G1,8,267,AC_150,AC_110,3,TRUE,AC-110-G1-008-17R,17R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,3.7,3.7,0,1,0,0,1,NA,NA,NA,NA,NA,21.147,2024-04-28,NA,NA,29.393,1.94,15.151030927835052,NA,0.06600210934576259,NA,-32.26,1.9,-32.26,1.9,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
2023,G1,8,267,AC_165,AC_206,4,TRUE,AC-206-G1-008-17L,17L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,5.97,5.97,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.84,3.74,-30.84,3.74,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.97
2023,G2,8,268,AC_045,AC_123,5,TRUE,AC-123-G2-008-18R,18R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,5,1,13,19,6,2.6,15.6,1.325384615,19.349,2024-04-28,19.349,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-30.54,2.85,-30.54,2.85,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,8,269,AC_165,AC_062,4,TRUE,AC-062-G1-008-19R,19R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,21.76,21.76,0,2,0,0,2,NA,NA,NA,18.013,2024-04-28,18.013,2024-04-28,NA,NA,58.952,4.31,13.677958236658933,NA,0.07311032704573212,NA,-30.28,2.67,-30.28,2.67,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.76
2023,G1,8,270,AC_124,AC_014,2,TRUE,AC-014-G1-008-20L,20L,2022-10-17,2022-10-21,2024-04-14,545,541,2024-05-12,28,1900-01-01,NA,NA,8.92,8.92,1,3,1,1,4,1,4,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.34,3.23,-30.34,3.23,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.92
2023,G2,8,270,AC_216,AC_058,5,TRUE,AC-058-G2-008-20R,20R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,13.79,13.79,3,4,1,16,7,0.3333333333,2.333333333,1.8,12.008,2024-04-28,12.008,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-31.51,3.6,-31.51,3.6,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.79
